,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.07873436350257543,0.0014716703458425313,0.0,0.01177336276674025,0.01692420897718911,0.036055923473142015,0.008830022075055188,0.014716703458425313,0.002207505518763797,0.025018395879323033,0.02207505518763797,0.017660044150110375,0.01545253863134658,0.009565857247976454,0.009565857247976454,0.008094186902133923,0.03237674760853569,0.006622516556291391,0.003679175864606328,0.0051508462104488595,0.005886681383370125,0.007358351729212656,0.0014716703458425313,0.016188373804267846,0.016188373804267846,0.042678440029433405,0.003679175864606328,0.013245033112582781,0.0235467255334805,0.0029433406916850625,0.002207505518763797,0.06254598969830757,0.033112582781456956,0.0,0.05518763796909492,0.0,0.002207505518763797,0.022810890360559236,0.0235467255334805,0.027225901398086828,0.007358351729212656,0.03826342899190582,0.025018395879323033,0.008094186902133923,0.03679175864606328,0.013980868285504048,0.006622516556291391,0.014716703458425313,0.019867549668874173,0.002207505518763797,0.003679175864606328,0.024282560706401765,0.017660044150110375,0.002207505518763797,0.024282560706401765,0.01692420897718911,0.007358351729212656,0.004415011037527594,0.0,0.027225901398086828,0.003679175864606328,0.0014716703458425313,0.005886681383370125
Fz,0.00030175015087507544,0.04284852142426071,0.019915509957754977,0.021424260712130355,0.009052504526252263,0.009354254677127338,0.02625226312613156,0.015389257694628847,0.021424260712130355,0.0,0.01448400724200362,0.011466505733252867,0.02172601086300543,0.021424260712130355,0.025648762824381412,0.01448400724200362,0.008449004224502113,0.012975256487628244,0.01931200965600483,0.028062764031382016,0.019915509957754977,0.02896801448400724,0.012070006035003017,0.015087507543753771,0.02051901025950513,0.0006035003017501509,0.022027761013880508,0.022329511164755584,0.01659625829812915,0.020820760410380206,0.02112251056125528,0.0,0.002112251056125528,0.02444176222088111,0.0,0.01780325890162945,0.024140012070006035,0.017501508750754374,0.006638503319251659,0.015691007845503924,0.019613759806879905,0.012070006035003017,0.008750754375377187,0.02504526252263126,0.002715751357875679,0.019613759806879905,0.01931200965600483,0.022631261315630657,0.007845503922751962,0.029571514785757393,0.019915509957754977,0.008750754375377187,0.012371756185878094,0.02172601086300543,0.0024140012070006035,0.010259505129752565,0.01448400724200362,0.014785757392878697,0.019915509957754977,0.0,0.023536511768255886,0.02051901025950513,0.011768255884127943
F3,0.0,0.030017921146953404,0.056451612903225805,0.00985663082437276,0.016129032258064516,0.005824372759856631,0.030913978494623656,0.016577060931899642,0.023297491039426525,0.0,0.013888888888888888,0.012544802867383513,0.019265232974910396,0.01568100358422939,0.024193548387096774,0.011200716845878136,0.010304659498207885,0.01568100358422939,0.01747311827956989,0.02956989247311828,0.01478494623655914,0.01568100358422939,0.009408602150537635,0.016577060931899642,0.01478494623655914,0.0,0.013888888888888888,0.020161290322580645,0.01971326164874552,0.01568100358422939,0.016577060931899642,0.0,0.010752688172043012,0.008960573476702509,0.0,0.015232974910394265,0.02867383512544803,0.012544802867383513,0.00985663082437276,0.00985663082437276,0.013440860215053764,0.008064516129032258,0.002240143369175627,0.0246415770609319,0.0076164874551971325,0.023745519713261647,0.01881720430107527,0.03181003584229391,0.011200716845878136,0.030017921146953404,0.01971326164874552,0.017921146953405017,0.010752688172043012,0.011648745519713262,0.016577060931899642,0.012544802867383513,0.025089605734767026,0.023297491039426525,0.018369175627240143,0.0008960573476702509,0.025985663082437275,0.02060931899641577,0.012992831541218637
F7,0.005657708628005658,0.024045261669024046,0.007072135785007072,0.04738330975954738,0.006011315417256012,0.004243281471004243,0.018387553041018388,0.014497878359264497,0.017326732673267328,0.007425742574257425,0.009193776520509194,0.015558698727015558,0.015205091937765204,0.01166902404526167,0.021923620933521924,0.021216407355021217,0.013083451202263084,0.01661951909476662,0.013083451202263084,0.02369165487977369,0.022984441301272984,0.015912305516265914,0.010254596888260255,0.012022630834512023,0.015912305516265914,0.005657708628005658,0.022277227722772276,0.021923620933521924,0.01485148514851485,0.01874115983026874,0.02050919377652051,0.0049504950495049506,0.001768033946251768,0.021923620933521924,0.009193776520509194,0.016973125884016973,0.01166902404526167,0.018387553041018388,0.006718528995756719,0.02333804809052334,0.019801980198019802,0.019448373408769447,0.016265912305516265,0.02652050919377652,0.013437057991513438,0.015558698727015558,0.016973125884016973,0.01661951909476662,0.016265912305516265,0.024398868458274398,0.015205091937765204,0.018387553041018388,0.01166902404526167,0.025813295615275813,0.008132956152758133,0.016265912305516265,0.012022630834512023,0.013790664780763792,0.021216407355021217,0.006364922206506365,0.02050919377652051,0.02050919377652051,0.015558698727015558
FT9,0.009986382206082615,0.011802088061733999,0.015887426236949616,0.006808896958692692,0.05674080798910577,0.013163867453472538,0.019064911484339538,0.015887426236949616,0.025873808443032227,0.006808896958692692,0.007716749886518384,0.008624602814344077,0.01407172038129823,0.011348161597821153,0.006354970494779845,0.011348161597821153,0.017703132092601,0.026781661370857923,0.01861098502042669,0.028597367226509306,0.029959146618247844,0.01861098502042669,0.006354970494779845,0.017703132092601,0.016341352700862462,0.004993191103041307,0.014979573309123922,0.009078529278256923,0.018157058556513846,0.003631411711302769,0.019064911484339538,0.01044030866999546,0.01861098502042669,0.016795279164775308,0.01044030866999546,0.015433499773036768,0.014525646845211076,0.009078529278256923,0.019518837948252384,0.01407172038129823,0.017703132092601,0.01270994098955969,0.009532455742169769,0.007262823422605538,0.012256014525646845,0.012256014525646845,0.021334543803903767,0.006808896958692692,0.017703132092601,0.026781661370857923,0.016341352700862462,0.021334543803903767,0.014979573309123922,0.02088061733999092,0.013163867453472538,0.013617793917385384,0.02541988197911938,0.015887426236949616,0.02088061733999092,0.0022696323195642307,0.031320926009986386,0.02224239673172946,0.016341352700862462
FC5,0.025866813428728673,0.018712162905888827,0.009356081452944413,0.00825536598789213,0.017611447440836543,0.08090258668134287,0.014859658778205834,0.009356081452944413,0.018712162905888827,0.008805723720418272,0.007705008255365988,0.02146395156851954,0.026417171161254815,0.009356081452944413,0.01100715465052284,0.01375894331315355,0.007154650522839846,0.007154650522839846,0.008805723720418272,0.025866813428728673,0.01375894331315355,0.01375894331315355,0.006053935057787562,0.02201430930104568,0.009356081452944413,0.02971931755641167,0.00550357732526142,0.012658227848101266,0.0341221794166208,0.007154650522839846,0.014859658778205834,0.02531645569620253,0.01100715465052284,0.022564667033571822,0.014859658778205834,0.009906439185470555,0.009906439185470555,0.0170610897083104,0.02146395156851954,0.023115024766097964,0.014309301045679693,0.033571821684094665,0.02201430930104568,0.011557512383048982,0.014309301045679693,0.015960374243258118,0.0170610897083104,0.01375894331315355,0.008805723720418272,0.02531645569620253,0.009356081452944413,0.006604292790313704,0.014309301045679693,0.009906439185470555,0.002201430930104568,0.014309301045679693,0.012107870115575124,0.011557512383048982,0.013208585580627407,0.0170610897083104,0.018712162905888827,0.006053935057787562,0.012658227848101266
FC1,0.003324468085106383,0.028257978723404256,0.02327127659574468,0.018949468085106384,0.015957446808510637,0.007978723404255319,0.043882978723404256,0.013297872340425532,0.024601063829787235,0.003989361702127659,0.008976063829787235,0.005651595744680851,0.021941489361702128,0.014627659574468085,0.020944148936170214,0.01363031914893617,0.008311170212765957,0.016622340425531915,0.01761968085106383,0.02992021276595745,0.020944148936170214,0.018949468085106384,0.012632978723404254,0.02360372340425532,0.015625,0.0036569148936170214,0.01761968085106383,0.01961436170212766,0.021941489361702128,0.008976063829787235,0.013297872340425532,0.005651595744680851,0.004986702127659575,0.018949468085106384,0.0026595744680851063,0.015625,0.014960106382978724,0.013297872340425532,0.007646276595744681,0.014295212765957447,0.02127659574468085,0.014627659574468085,0.003989361702127659,0.02559840425531915,0.0036569148936170214,0.01695478723404255,0.021941489361702128,0.018949468085106384,0.010305851063829786,0.02992021276595745,0.020611702127659573,0.012300531914893617,0.011968085106382979,0.022273936170212765,0.005319148936170213,0.012632978723404254,0.021941489361702128,0.02327127659574468,0.017287234042553192,0.003324468085106383,0.02526595744680851,0.026263297872340427,0.01363031914893617
C3,0.0079155672823219,0.017715793441387108,0.01394647568790049,0.015454202789295138,0.014700339238597813,0.00603090840557859,0.012815680361854504,0.05201658499811534,0.010177157934413872,0.013192612137203167,0.02223897474557105,0.017338861666038447,0.016961929890689786,0.03731624575951753,0.015454202789295138,0.015077271013946476,0.016584998115341122,0.023369770071617037,0.016961929890689786,0.019223520542781758,0.02789295137580098,0.024877497173011683,0.013569543912551827,0.006784771956275914,0.01394647568790049,0.003769317753486619,0.025631360723709008,0.01620806633999246,0.00603090840557859,0.015077271013946476,0.018846588767433094,0.006784771956275914,0.012815680361854504,0.017715793441387108,0.00603090840557859,0.020354315868827744,0.03015454202789295,0.010931021485111195,0.006784771956275914,0.0015077271013946476,0.010931021485111195,0.0015077271013946476,0.011684885035808518,0.016961929890689786,0.011684885035808518,0.015077271013946476,0.011684885035808518,0.016584998115341122,0.018092725216735772,0.018846588767433094,0.016961929890689786,0.016584998115341122,0.00603090840557859,0.02751601960045232,0.014323407463249152,0.01997738409347908,0.020354315868827744,0.009423294383716547,0.020354315868827744,0.00980022615906521,0.026385224274406333,0.021108179419525065,0.0079155672823219
T7,0.0015760441292356187,0.02797478329393223,0.020882584712371945,0.020882584712371945,0.024822695035460994,0.011426319936958234,0.027580772261623327,0.01103230890464933,0.04964539007092199,0.0,0.0035460992907801418,0.001970055161544523,0.018912529550827423,0.009062253743104806,0.01182033096926714,0.013790386130811664,0.006698187549251379,0.018518518518518517,0.015366430260047281,0.03821907013396375,0.03152088258471237,0.0169424743892829,0.011426319936958234,0.01260835303388495,0.018912529550827423,0.001182033096926714,0.013396375098502758,0.014578408195429472,0.02009456264775414,0.014184397163120567,0.02206461780929866,0.0007880220646178094,0.003940110323089046,0.018518518518518517,0.001182033096926714,0.01103230890464933,0.013002364066193853,0.014184397163120567,0.016548463356973995,0.019700551615445233,0.0252167060677699,0.015366430260047281,0.004728132387706856,0.017336485421591805,0.002364066193853428,0.0169424743892829,0.0169424743892829,0.020882584712371945,0.006698187549251379,0.03821907013396375,0.01773049645390071,0.018124507486209612,0.015760441292356184,0.02206461780929866,0.004728132387706856,0.01024428684003152,0.027186761229314422,0.019306540583136328,0.02127659574468085,0.0003940110323089047,0.024822695035460994,0.024034672970843184,0.02009456264775414
TP9,0.03628601921024546,0.0,0.0,0.021344717182497332,0.017075773745997867,0.01814300960512273,0.014941302027748132,0.03415154749199573,0.0,0.08751334044823907,0.025613660618996798,0.0192102454642476,0.0021344717182497333,0.0032017075773745998,0.0,0.008537886872998933,0.026680896478121666,0.020277481323372464,0.017075773745997867,0.0,0.0,0.011739594450373533,0.0021344717182497333,0.010672358591248666,0.005336179295624333,0.03735325506937033,0.026680896478121666,0.02454642475987193,0.014941302027748132,0.01814300960512273,0.0010672358591248667,0.04055496264674493,0.0192102454642476,0.0,0.035218783351120594,0.0,0.0032017075773745998,0.035218783351120594,0.016008537886873,0.008537886872998933,0.0010672358591248667,0.022411953041622197,0.0192102454642476,0.0,0.04375667022411953,0.005336179295624333,0.007470651013874066,0.0096051227321238,0.05336179295624333,0.0,0.014941302027748132,0.02774813233724653,0.011739594450373533,0.0,0.023479188900747065,0.020277481323372464,0.007470651013874066,0.007470651013874066,0.0,0.051227321237993596,0.0021344717182497333,0.004268943436499467,0.004268943436499467
