,Fp1,FT9,TP9,Fp2,AF7,AF8,AF4,FCz
Fp1,0.6896551724137931,0.0,0.0,0.3103448275862069,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.5018587360594795,0.0,0.0,0.49814126394052044,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.7391304347826086,0.0,0.2608695652173913,0.0
AF8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0547945205479452,0.0,0.9452054794520548,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
