,Fp1,FT9,TP9,Fp2,AF7,AF8,AF4,FCz
Fp1,0.5188284518828452,0.0,0.0,0.4560669456066946,0.02510460251046025,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.46835443037974683,0.0,0.0,0.5063291139240507,0.02531645569620253,0.0,0.0,0.0
AF7,0.35294117647058826,0.0,0.0,0.35294117647058826,0.29411764705882354,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
