,F7,FT9,T8,F8,AF7,AFz,F5,AF8
F7,0.2835820895522388,0.27611940298507465,0.014925373134328358,0.0,0.27611940298507465,0.08955223880597014,0.0,0.05970149253731343
FT9,0.2251655629139073,0.3708609271523179,0.013245033112582781,0.0,0.2582781456953642,0.07947019867549669,0.0,0.052980132450331126
T8,0.17647058823529413,0.17647058823529413,0.11764705882352941,0.0,0.17647058823529413,0.17647058823529413,0.0,0.17647058823529413
F8,0.0,0.0,0.0,0.4782608695652174,0.0,0.0,0.5217391304347826,0.0
AF7,0.25,0.3014705882352941,0.014705882352941176,0.0,0.2867647058823529,0.08823529411764706,0.0,0.058823529411764705
AFz,0.1864406779661017,0.22033898305084745,0.03389830508474576,0.0,0.22033898305084745,0.2033898305084746,0.0,0.13559322033898305
F5,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.7272727272727273,0.0
AF8,0.1956521739130435,0.1956521739130435,0.043478260869565216,0.0,0.1956521739130435,0.1956521739130435,0.0,0.17391304347826086
