,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,isthmuscingulate-rh,lateraloccipital-rh,parahippocampal-lh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.13194444444444445,0.13194444444444445,0.125,0.125,0.10416666666666667,0.1111111111111111,0.1388888888888889,0.13194444444444445
caudalanteriorcingulate-rh,0.13194444444444445,0.13194444444444445,0.125,0.125,0.10416666666666667,0.1111111111111111,0.1388888888888889,0.13194444444444445
isthmuscingulate-rh,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.09868421052631579,0.11842105263157894,0.125,0.13157894736842105
lateraloccipital-rh,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.09868421052631579,0.11842105263157894,0.125,0.13157894736842105
parahippocampal-lh,0.12962962962962962,0.12962962962962962,0.12037037037037036,0.12037037037037036,0.12962962962962962,0.10185185185185185,0.1388888888888889,0.12962962962962962
pericalcarine-lh,0.12413793103448276,0.12413793103448276,0.13793103448275862,0.13793103448275862,0.0896551724137931,0.14482758620689656,0.11724137931034483,0.12413793103448276
rostralanteriorcingulate-lh,0.13138686131386862,0.13138686131386862,0.12408759124087591,0.12408759124087591,0.10948905109489052,0.10948905109489052,0.1386861313868613,0.13138686131386862
rostralanteriorcingulate-rh,0.13194444444444445,0.13194444444444445,0.125,0.125,0.10416666666666667,0.1111111111111111,0.1388888888888889,0.13194444444444445
