,entorhinal-lh,lateralorbitofrontal-lh,lateralorbitofrontal-rh,middletemporal-lh,parahippocampal-lh,parsopercularis-lh,parsorbitalis-lh,parsorbitalis-rh
entorhinal-lh,0.6818181818181818,0.0,0.06818181818181818,0.1590909090909091,0.09090909090909091,0.0,0.0,0.0
lateralorbitofrontal-lh,0.0,0.851063829787234,0.06382978723404255,0.0,0.0,0.0,0.0851063829787234,0.0
lateralorbitofrontal-rh,0.06097560975609756,0.10975609756097561,0.47560975609756095,0.08536585365853659,0.0,0.14634146341463414,0.04878048780487805,0.07317073170731707
middletemporal-lh,0.37142857142857144,0.0,0.17142857142857143,0.45714285714285713,0.0,0.0,0.0,0.0
parahippocampal-lh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
parsopercularis-lh,0.0,0.06666666666666667,0.4,0.0,0.0,0.3333333333333333,0.0,0.2
parsorbitalis-lh,0.0,0.0,0.24242424242424243,0.0,0.0,0.09090909090909091,0.6666666666666666,0.0
parsorbitalis-rh,0.0,0.0,0.4,0.0,0.0,0.3333333333333333,0.0,0.26666666666666666
