,bankssts-rh,entorhinal-lh,fusiform-lh,inferiortemporal-lh,lingual-lh,middletemporal-lh,parahippocampal-lh,temporalpole-lh
bankssts-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
entorhinal-lh,0.0,0.5298507462686567,0.029850746268656716,0.0,0.07462686567164178,0.31343283582089554,0.0,0.05223880597014925
fusiform-lh,0.0,0.009345794392523364,0.4672897196261682,0.037383177570093455,0.1308411214953271,0.04672897196261682,0.17757009345794392,0.1308411214953271
inferiortemporal-lh,0.0,0.0,0.06097560975609756,0.573170731707317,0.10975609756097561,0.0,0.15853658536585366,0.0975609756097561
lingual-lh,0.0,0.05755395683453238,0.2014388489208633,0.07913669064748201,0.43884892086330934,0.0,0.22302158273381295,0.0
middletemporal-lh,0.0,0.28776978417266186,0.1079136690647482,0.0,0.0,0.4316546762589928,0.0,0.17266187050359713
parahippocampal-lh,0.0,0.0,0.2127659574468085,0.10638297872340426,0.19148936170212766,0.0,0.48936170212765956,0.0
temporalpole-lh,0.0,0.02912621359223301,0.2912621359223301,0.0970873786407767,0.0,0.1941747572815534,0.0,0.3883495145631068
