,caudalanteriorcingulate-lh,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,medialorbitofrontal-rh,parsorbitalis-rh,temporalpole-lh
caudalanteriorcingulate-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
entorhinal-lh,0.0,0.5563380281690141,0.0528169014084507,0.06338028169014084,0.20422535211267606,0.06690140845070422,0.0,0.056338028169014086
frontalpole-lh,0.0,0.06103286384976526,0.7323943661971831,0.028169014084507043,0.0,0.0,0.0,0.1784037558685446
frontalpole-rh,0.0,0.06909090909090909,0.007272727272727273,0.5127272727272727,0.05818181818181818,0.23636363636363636,0.007272727272727273,0.10909090909090909
fusiform-lh,0.0,0.251063829787234,0.0,0.06382978723404255,0.5319148936170213,0.06808510638297872,0.0,0.0851063829787234
medialorbitofrontal-rh,0.0,0.08333333333333333,0.0,0.31862745098039214,0.0784313725490196,0.4215686274509804,0.024509803921568627,0.07352941176470588
parsorbitalis-rh,0.0,0.0,0.0,0.0,0.0,0.008130081300813009,0.991869918699187,0.0
temporalpole-lh,0.0,0.05363984674329502,0.13026819923371646,0.12260536398467432,0.07662835249042145,0.05747126436781609,0.0,0.5593869731800766
