,bankssts-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-rh,parsorbitalis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
bankssts-rh,0.592,0.104,0.16,0.136,0.0,0.008,0.0,0.0
frontalpole-lh,0.08280254777070063,0.535031847133758,0.1337579617834395,0.18471337579617833,0.0,0.0,0.0,0.06369426751592357
frontalpole-rh,0.1005586592178771,0.10614525139664804,0.4581005586592179,0.3240223463687151,0.0111731843575419,0.0,0.0,0.0
medialorbitofrontal-rh,0.08196721311475409,0.1366120218579235,0.28415300546448086,0.453551912568306,0.00546448087431694,0.0,0.0,0.03825136612021858
parsorbitalis-rh,0.0,0.0,0.038461538461538464,0.019230769230769232,0.5192307692307693,0.09615384615384616,0.0,0.3269230769230769
rostralanteriorcingulate-lh,0.022222222222222223,0.0,0.014814814814814815,0.0,0.08888888888888889,0.562962962962963,0.3111111111111111,0.0
rostralanteriorcingulate-rh,0.0,0.020833333333333332,0.0,0.0,0.0,0.4583333333333333,0.5208333333333334,0.0
temporalpole-rh,0.0,0.06451612903225806,0.0,0.053763440860215055,0.40860215053763443,0.0,0.0,0.4731182795698925
