,F7,Pz,P4,CP2,AF3,P2,CPz,FCz
F7,0.16445623342175067,0.16710875331564987,0.16710875331564987,0.16710875331564987,0.0,0.0,0.16710875331564987,0.16710875331564987
Pz,0.15180722891566265,0.17349397590361446,0.17349397590361446,0.17349397590361446,0.0,0.0,0.17349397590361446,0.15421686746987953
P4,0.15180722891566265,0.17349397590361446,0.17349397590361446,0.17349397590361446,0.0,0.0,0.17349397590361446,0.15421686746987953
CP2,0.15180722891566265,0.17349397590361446,0.17349397590361446,0.17349397590361446,0.0,0.0,0.17349397590361446,0.15421686746987953
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CPz,0.15,0.1738095238095238,0.1738095238095238,0.1738095238095238,0.0,0.0,0.1761904761904762,0.1523809523809524
FCz,0.16052631578947368,0.16842105263157894,0.16842105263157894,0.16842105263157894,0.0,0.0,0.16842105263157894,0.16578947368421051
