,F3,Pz,P4,CP2,AF3,AFz,PO8,P2
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.29296875,0.29296875,0.29296875,0.0,0.12109375,0.0,0.0
P4,0.0,0.29296875,0.29296875,0.29296875,0.0,0.12109375,0.0,0.0
CP2,0.0,0.29296875,0.29296875,0.29296875,0.0,0.12109375,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.5283018867924528,0.0,0.0,0.4716981132075472
AFz,0.0,0.25203252032520324,0.25203252032520324,0.25203252032520324,0.0,0.24390243902439024,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.0,0.0,0.0,0.5098039215686274,0.0,0.0,0.49019607843137253
