,F3,Pz,P4,CP2,AF3,AFz,PO8,P2
F3,0.5163934426229508,0.0,0.0,0.0,0.0,0.48360655737704916,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.49019607843137253,0.0,0.5098039215686274,0.0
AFz,0.5042735042735043,0.0,0.0,0.0,0.0,0.49572649572649574,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.32894736842105265,0.0,0.6710526315789473,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
