,F7,Pz,P4,CP2,AF3,P2,CPz,FCz
F7,0.3142857142857143,0.0,0.0,0.0,0.34285714285714286,0.0,0.34285714285714286,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.10344827586206896,0.0,0.0,0.0,0.603448275862069,0.0,0.29310344827586204,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.1518987341772152,0.0,0.0,0.0,0.43037974683544306,0.0,0.4177215189873418,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
