,F3,Pz,P4,CP2,AF7,AF3,AFz,P2
F3,0.33163265306122447,0.0,0.0,0.0,0.336734693877551,0.0,0.33163265306122447,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.3251231527093596,0.0,0.0,0.0,0.3497536945812808,0.0,0.3251231527093596,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25
AFz,0.33163265306122447,0.0,0.0,0.0,0.336734693877551,0.0,0.33163265306122447,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.5128205128205128,0.0,0.48717948717948717
