,F3,F7,FC5,Cz,F8,FT7,C5,AF8
F3,0.23076923076923078,0.0,0.0,0.0,0.0,0.2564102564102564,0.2564102564102564,0.2564102564102564
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.6410256410256411,0.0,0.3333333333333333,0.02564102564102564,0.0,0.0
Cz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.45454545454545453,0.0,0.5454545454545454,0.0,0.0,0.0
FT7,0.06369426751592357,0.0,0.0,0.0,0.0,0.4012738853503185,0.22929936305732485,0.3057324840764331
C5,0.08620689655172414,0.0,0.0,0.0,0.0,0.29310344827586204,0.3448275862068966,0.27586206896551724
AF8,0.07092198581560284,0.0,0.0,0.0,0.0,0.3404255319148936,0.2553191489361702,0.3333333333333333
