,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.24369747899159663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25210084033613445,0.25210084033613445,0.0,0.25210084033613445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.031164069660861594,0.02841429880843263,0.02383134738771769,0.02841429880843263,0.022914757103574702,0.02933088909257562,0.03024747937671861,0.0,0.021998166819431713,0.0,0.03024747937671861,0.0,0.02841429880843263,0.0,0.031164069660861594,0.027497708524289642,0.032080659945004586,0.02933088909257562,0.0,0.0,0.031164069660861594,0.022914757103574702,0.032080659945004586,0.0,0.0,0.031164069660861594,0.031164069660861594,0.0,0.03024747937671861,0.02383134738771769,0.0,0.0,0.025664527956003668,0.0,0.031164069660861594,0.0,0.0,0.03024747937671861,0.0,0.0,0.0,0.0,0.0,0.031164069660861594,0.0,0.0,0.02933088909257562,0.032080659945004586,0.0,0.03024747937671861,0.0,0.0,0.02841429880843263,0.0,0.027497708524289642,0.0,0.02933088909257562,0.02841429880843263,0.0,0.027497708524289642,0.03024747937671861,0.021081576535288724
F3,0.0,0.030414746543778803,0.029493087557603687,0.02488479262672811,0.02857142857142857,0.02304147465437788,0.030414746543778803,0.030414746543778803,0.0,0.022119815668202765,0.0,0.030414746543778803,0.0,0.029493087557603687,0.0,0.030414746543778803,0.027649769585253458,0.030414746543778803,0.030414746543778803,0.0,0.0,0.030414746543778803,0.02304147465437788,0.029493087557603687,0.0,0.0,0.030414746543778803,0.030414746543778803,0.0,0.030414746543778803,0.023963133640552997,0.0,0.0,0.025806451612903226,0.0,0.030414746543778803,0.0,0.0,0.029493087557603687,0.0,0.0,0.0,0.0,0.0,0.030414746543778803,0.0,0.0,0.030414746543778803,0.030414746543778803,0.0,0.030414746543778803,0.0,0.0,0.02857142857142857,0.0,0.02857142857142857,0.0,0.030414746543778803,0.029493087557603687,0.0,0.02857142857142857,0.029493087557603687,0.02119815668202765
F7,0.0,0.02959830866807611,0.02959830866807611,0.02854122621564482,0.02748414376321353,0.022198731501057084,0.02959830866807611,0.02959830866807611,0.0,0.02536997885835095,0.0,0.02959830866807611,0.0,0.02959830866807611,0.0,0.02959830866807611,0.02854122621564482,0.02959830866807611,0.02959830866807611,0.0,0.0,0.02959830866807611,0.026427061310782242,0.02854122621564482,0.0,0.0,0.02959830866807611,0.02959830866807611,0.0,0.02959830866807611,0.02748414376321353,0.0,0.0,0.026427061310782242,0.0,0.02959830866807611,0.0,0.0,0.02854122621564482,0.0,0.0,0.0,0.0,0.0,0.02959830866807611,0.0,0.0,0.02959830866807611,0.02959830866807611,0.0,0.02959830866807611,0.0,0.0,0.02854122621564482,0.0,0.02959830866807611,0.0,0.02959830866807611,0.02959830866807611,0.0,0.02959830866807611,0.02854122621564482,0.022198731501057084
FT9,0.0,0.030392156862745098,0.028431372549019607,0.023529411764705882,0.029411764705882353,0.024509803921568627,0.029411764705882353,0.030392156862745098,0.0,0.023529411764705882,0.0,0.030392156862745098,0.0,0.028431372549019607,0.0,0.030392156862745098,0.027450980392156862,0.030392156862745098,0.029411764705882353,0.0,0.0,0.030392156862745098,0.024509803921568627,0.030392156862745098,0.0,0.0,0.030392156862745098,0.030392156862745098,0.0,0.030392156862745098,0.024509803921568627,0.0,0.0,0.027450980392156862,0.0,0.030392156862745098,0.0,0.0,0.030392156862745098,0.0,0.0,0.0,0.0,0.0,0.030392156862745098,0.0,0.0,0.029411764705882353,0.030392156862745098,0.0,0.030392156862745098,0.0,0.0,0.028431372549019607,0.0,0.027450980392156862,0.0,0.029411764705882353,0.028431372549019607,0.0,0.027450980392156862,0.030392156862745098,0.022549019607843137
FC5,0.0,0.029832935560859187,0.028639618138424822,0.022673031026252982,0.029832935560859187,0.028639618138424822,0.029832935560859187,0.029832935560859187,0.0,0.02386634844868735,0.0,0.029832935560859187,0.0,0.028639618138424822,0.0,0.029832935560859187,0.027446300715990454,0.029832935560859187,0.029832935560859187,0.0,0.0,0.029832935560859187,0.02386634844868735,0.029832935560859187,0.0,0.0,0.029832935560859187,0.029832935560859187,0.0,0.029832935560859187,0.02386634844868735,0.0,0.0,0.027446300715990454,0.0,0.029832935560859187,0.0,0.0,0.029832935560859187,0.0,0.0,0.0,0.0,0.0,0.029832935560859187,0.0,0.0,0.029832935560859187,0.029832935560859187,0.0,0.029832935560859187,0.0,0.0,0.028639618138424822,0.0,0.027446300715990454,0.0,0.029832935560859187,0.028639618138424822,0.0,0.027446300715990454,0.029832935560859187,0.026252983293556086
FC1,0.0,0.030881017257039057,0.029064486830154404,0.02452316076294278,0.02815622161671208,0.022706630336058128,0.02997275204359673,0.030881017257039057,0.0,0.021798365122615803,0.0,0.030881017257039057,0.0,0.029064486830154404,0.0,0.030881017257039057,0.027247956403269755,0.030881017257039057,0.02997275204359673,0.0,0.0,0.030881017257039057,0.022706630336058128,0.02997275204359673,0.0,0.0,0.030881017257039057,0.030881017257039057,0.0,0.030881017257039057,0.023614895549500452,0.0,0.0,0.025431425976385105,0.0,0.030881017257039057,0.0,0.0,0.02997275204359673,0.0,0.0,0.0,0.0,0.0,0.030881017257039057,0.0,0.0,0.02997275204359673,0.030881017257039057,0.0,0.030881017257039057,0.0,0.0,0.02815622161671208,0.0,0.02815622161671208,0.0,0.02997275204359673,0.029064486830154404,0.0,0.02815622161671208,0.02997275204359673,0.02089009990917348
C3,0.0,0.02880658436213992,0.027160493827160494,0.023045267489711935,0.02551440329218107,0.0205761316872428,0.027983539094650206,0.03621399176954732,0.0,0.019753086419753086,0.0,0.037037037037037035,0.0,0.027983539094650206,0.0,0.037037037037037035,0.024691358024691357,0.03292181069958848,0.027983539094650206,0.0,0.0,0.02880658436213992,0.0205761316872428,0.03209876543209877,0.0,0.0,0.03621399176954732,0.0345679012345679,0.0,0.02962962962962963,0.02139917695473251,0.0,0.0,0.023045267489711935,0.0,0.037037037037037035,0.0,0.0,0.027160493827160494,0.0,0.0,0.0,0.0,0.0,0.03786008230452675,0.0,0.0,0.02880658436213992,0.03786008230452675,0.0,0.02962962962962963,0.0,0.0,0.02551440329218107,0.0,0.02551440329218107,0.0,0.027160493827160494,0.027160493827160494,0.0,0.027160493827160494,0.027160493827160494,0.018930041152263374
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.02888086642599278,0.02888086642599278,0.026474127557160047,0.02888086642599278,0.026474127557160047,0.02888086642599278,0.02888086642599278,0.0,0.027677496991576414,0.0,0.02888086642599278,0.0,0.02888086642599278,0.0,0.02888086642599278,0.02888086642599278,0.02888086642599278,0.02888086642599278,0.0,0.0,0.02888086642599278,0.027677496991576414,0.02888086642599278,0.0,0.0,0.02888086642599278,0.02888086642599278,0.0,0.02888086642599278,0.027677496991576414,0.0,0.0,0.02888086642599278,0.0,0.02888086642599278,0.0,0.0,0.02888086642599278,0.0,0.0,0.0,0.0,0.0,0.02888086642599278,0.0,0.0,0.02888086642599278,0.02888086642599278,0.0,0.02888086642599278,0.0,0.0,0.02888086642599278,0.0,0.02888086642599278,0.0,0.02888086642599278,0.02888086642599278,0.0,0.02888086642599278,0.02888086642599278,0.026474127557160047
