,entorhinal-rh,frontalpole-lh,frontalpole-rh,parsorbitalis-rh,posteriorcingulate-rh,precuneus-lh,precuneus-rh,rostralanteriorcingulate-rh
entorhinal-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.2,0.2,0.0,0.0,0.2,0.2,0.2
frontalpole-rh,0.0,0.21052631578947367,0.21052631578947367,0.0,0.0,0.18421052631578946,0.18421052631578946,0.21052631578947367
parsorbitalis-rh,0.0,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0
posteriorcingulate-rh,0.0,0.0,0.0,0.3157894736842105,0.6842105263157895,0.0,0.0,0.0
precuneus-lh,0.0,0.14705882352941177,0.14705882352941177,0.0,0.0,0.29411764705882354,0.2647058823529412,0.14705882352941177
precuneus-rh,0.0,0.15151515151515152,0.15151515151515152,0.0,0.0,0.2727272727272727,0.2727272727272727,0.15151515151515152
rostralanteriorcingulate-rh,0.0,0.21052631578947367,0.21052631578947367,0.0,0.0,0.18421052631578946,0.18421052631578946,0.21052631578947367
