,TP9,O1,C4,FT10,Fp2,AF3,AFz,PO3
TP9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.411214953271028,0.3130841121495327,0.2757009345794392,0.0
AF3,0.0,0.0,0.0,0.0,0.3526315789473684,0.34210526315789475,0.30526315789473685,0.0
AFz,0.0,0.0,0.0,0.0,0.33707865168539325,0.33707865168539325,0.3258426966292135,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
