,FT9,TP10,FT10,F8,Fp2,AF7,FT7,F6
FT9,0.2482758620689655,0.15172413793103448,0.22413793103448276,0.2482758620689655,0.0,0.0,0.0,0.12758620689655173
TP10,0.2028985507246377,0.2222222222222222,0.21256038647342995,0.22705314009661837,0.0,0.0,0.0,0.13526570048309178
FT10,0.22794117647058823,0.16911764705882354,0.23529411764705882,0.2426470588235294,0.0,0.0,0.0,0.125
F8,0.20795107033639143,0.14678899082568808,0.2018348623853211,0.3363914373088685,0.0,0.0,0.0,0.10703363914373089
Fp2,0.0,0.0,0.0,0.0,0.49333333333333335,0.5066666666666667,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.4767932489451477,0.5232067510548524,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.21022727272727273,0.17045454545454544,0.20454545454545456,0.21022727272727273,0.0,0.0,0.0,0.20454545454545456
