,TP9,O1,C4,FT10,Fp2,AF3,AFz,PO3
TP9,0.36363636363636365,0.30303030303030304,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
O1,0.275,0.3625,0.0,0.3625,0.0,0.0,0.0,0.0
C4,0.0,0.0,0.325,0.0,0.3375,0.0,0.0,0.3375
FT10,0.3,0.3375,0.0,0.3625,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.2708333333333333,0.0,0.375,0.0,0.0,0.3541666666666667
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.2727272727272727,0.0,0.36363636363636365,0.0,0.0,0.36363636363636365
