,FC5,C3,TP9,O1,O2,T8,Fp2,C2
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.3333333333333333,0.0,0.36363636363636365,0.0,0.0,0.0,0.30303030303030304
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.09523809523809523,0.0,0.6031746031746031,0.0,0.0,0.0,0.30158730158730157
O2,0.0,0.0,0.0,0.0,0.5689655172413793,0.0,0.43103448275862066,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.5094339622641509,0.0,0.49056603773584906,0.0
C2,0.0,0.13793103448275862,0.0,0.4367816091954023,0.0,0.0,0.0,0.42528735632183906
