,Fp1,P3,Fp2,F5,PO3,PO4,PO8,AF8
Fp1,0.46925738621240354,0.0,0.33217993079584773,0.0,0.0,0.0,0.0,0.19856268299174873
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.33441120991646456,0.0,0.45028294260307195,0.0,0.0,0.0,0.0,0.2153058474804635
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.19967663702506064,0.0,0.21395850175154946,0.0,0.0,0.0,0.0,0.5863648612233899
