,Oz,O2,P8,CP2,AFz,POz,PO4,PO8
Oz,0.16759776536312848,0.0,0.0,0.16759776536312848,0.16201117318435754,0.16759776536312848,0.16759776536312848,0.16759776536312848
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.15121951219512195,0.0,0.0,0.2,0.14146341463414633,0.2,0.15121951219512195,0.15609756097560976
AFz,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
POz,0.14761904761904762,0.0,0.0,0.2,0.1380952380952381,0.21428571428571427,0.14761904761904762,0.1523809523809524
PO4,0.16759776536312848,0.0,0.0,0.16759776536312848,0.16201117318435754,0.16759776536312848,0.16759776536312848,0.16759776536312848
PO8,0.16847826086956522,0.0,0.0,0.16847826086956522,0.15760869565217392,0.16847826086956522,0.16847826086956522,0.16847826086956522
