,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.08131977366569812,0.034141306010093284,0.024277412448386604,0.0047407860529132895,0.06021562930111638,0.038920324208594585,0.0044731610337972166,0.016210429729316408,0.025462608961614924,0.0023703930264566448,0.022021715858693988,0.00577305398378957,0.022518733751338126,0.0040143752867410915,0.00665239333231381,0.013725340266095733,0.01632512616608044,0.005620125401437528,0.015675179691084264,0.011966661569047255,0.015216393944028139,0.016554519039608504,0.0,0.03192384156598868,0.026189019727787123,0.0006499464749961768,0.02779476984248356,0.021754090839577918,0.05715705765407555,0.033720752408625175,0.0397231992659428,0.0,0.019383697813121274,0.019613090686649334,0.0062700718764337054,0.01154610796757914,0.0027527144823367485,0.019651322832237344,0.0015675179691084264,0.00290564306468879,0.019689554977825357,0.02875057348218382,0.017510322679308764,0.022939287352806238,0.005964214711729622,0.008487536320538308,0.0029438752102768006,0.0021410001529285822,0.003670285976448998,0.01047560789111485,0.007837589845542132,0.006346536167609726,0.005352500382321456,0.012234286588163328,0.014222358158739868,0.0009175714941122495,0.000191160727940052,0.0,0.010016822144058725,0.014948768924912067,0.0008793393485242392,0.03368252026303716
Fz,0.04078619544154286,0.07363661529943712,0.02186952108517117,0.018593706745409246,0.040278674910030454,0.028651840915382486,0.005859555227461475,0.02436098551259574,0.0251453354249331,0.005859555227461475,0.01988557718925902,0.01153455753437298,0.022100212235858632,0.0019378056657746608,0.011303866383685522,0.01840915382485928,0.018547568515271753,0.005213620005536587,0.01840915382485928,0.012826427978222756,0.020762203561871365,0.016102242317984683,0.0013380086739872659,0.034926640214081386,0.01983943895912153,0.005859555227461475,0.02200793577558365,0.017901633293346868,0.03584940481683123,0.031650825874319465,0.029159361446894898,0.005398172926086555,0.018778259665959213,0.014487404263172465,0.006182522838423918,0.009043093106948417,0.00839715788502353,0.016425209928947127,0.00013841469041247579,0.0021684968164621204,0.01508720125495986,0.02422257082218326,0.016932730460459535,0.0222847651564086,0.010196548860385716,0.010473378241210668,0.006597766909661345,0.0025837408876995477,0.0047522377041616685,0.010980898772723078,0.010750207622035619,0.010242687090523207,0.011396142843960505,0.016932730460459535,0.01720955984128449,0.00013841469041247579,0.003737196641136846,0.005813416997323983,0.012042078065885392,0.019701024268709053,0.004521546553474209,0.021777244624896188
F3,0.02755632582322357,0.020927209705372617,0.08405545927209705,0.020883882149046795,0.03219237435008666,0.005545927209705373,0.0,0.022270363951473138,0.022400346620450606,0.0022530329289428075,0.021577123050259966,0.009315424610051993,0.005069324090121318,0.0029462738301559792,0.01048526863084922,0.015164644714038129,0.014038128249566724,0.01182842287694974,0.0061091854419410745,0.011091854419410746,0.0019930675909878683,0.013951473136915077,0.007452339688041595,0.022616984402079723,0.041334488734835355,0.01746100519930676,0.06260831889081456,0.059488734835355286,0.054462738301559795,0.0037261698440207974,0.06481802426343154,0.00498266897746967,0.0017331022530329288,0.0,0.0,0.0,0.008318890814558059,0.010658578856152514,0.0012131715771230502,0.006412478336221837,0.00888214904679376,0.021187175043327556,0.021620450606585788,0.013474870017331022,0.0022097053726169843,0.011785095320623917,0.0018630849220103987,4.3327556325823225e-05,0.004289428076256499,0.01746100519930676,0.017937608318890814,0.0182842287694974,0.005805892547660312,0.0009098786828422877,0.0029462738301559792,0.0011265164644714038,0.010138648180242635,0.010051993067590987,0.0,0.021187175043327556,0.009922010398613517,0.06993067590987868
F7,0.006665949897860445,0.022040640791312762,0.0254273734007096,0.09305451026771315,0.008977529297924954,0.0027953983442640575,0.02440597785184389,0.028599075368239975,0.019836576712181486,0.01687990538651758,0.01897645414471562,0.010482743790990215,0.008762498656058488,0.00505322008386195,0.009568863563057736,0.011074078056122998,0.01747123965165036,0.011235351037522847,0.003816793893129771,0.01317062681432104,0.009837651865390817,0.008923771637458338,0.008547468014192022,0.020750456940113966,0.017417481991183745,0.020320395656381034,0.02069669927964735,0.02144930652617998,0.010590259111923449,0.00843995269325879,0.011880442963122245,0.04607031501989033,0.004031824534996237,0.0017740027953983442,0.0027953983442640575,0.0,0.05139232340608537,0.006880980539726911,0.01134286635845608,0.014622083646919685,0.0104289861305236,0.017955058595849907,0.02209439845177938,0.018331362219116226,0.011020320395656381,0.01225674658638856,0.006235888614127513,5.375766046661649e-05,0.012364261907321794,0.009998924846790668,0.021664337168046447,0.017524997312116975,0.013761961079453822,0.011289108697989464,0.013546930437587356,0.007149768842059994,0.01978281905171487,0.023223309321578324,0.012525534888721643,0.027255133856574562,0.03988818406622944,0.015589721535318783
FT9,0.05700721197405139,0.03200086978581524,0.027108324575073388,0.00605225963106585,0.07541767839669482,0.03138477150001812,0.006595875765592723,0.018809118254629796,0.02355669916283115,0.004131482622404233,0.0244989671293444,0.0064509114630522234,0.02076613633892654,0.0028268038995397384,0.003406661109701736,0.00605225963106585,0.020584930960750914,0.006849563295038596,0.014532671329685064,0.014605153480955315,0.016997064472873556,0.007828072337186968,0.0,0.03519008444170623,0.02794186931468126,0.00018120537817562426,0.03196462871018012,0.021925850759250534,0.06034139093248288,0.03392164679447686,0.039647736744826585,0.0020657413112021164,0.02526002971768202,0.019316493313521546,0.007175732975754721,0.007284456202660095,0.00837168847171384,0.011307215598158954,0.0019932591599318666,0.0055811256478092265,0.017649403834305803,0.028340521146667633,0.01696082339723843,0.028702931903018883,0.006378429311781974,0.007864313412822092,0.0020295002355669917,0.001739571630485993,0.004965027362012105,0.004965027362012105,0.0053636791939984775,0.0038053129416881094,0.007284456202660095,0.014351465951509441,0.016272242960171057,0.00239191099191824,0.0,0.003950277244228609,0.012974305077374697,0.013264233682455695,0.0,0.033812923567571485
FC5,0.06017531390665719,0.03701729447998105,0.007403458895996209,0.003079838900734423,0.05123193556029377,0.0904406538734897,0.0072257758824923,0.014925373134328358,0.024164889836531627,0.00367211561241412,0.020670457237621415,0.011904761904761904,0.029969201610992657,0.00538971807628524,0.008706467661691543,0.013385453683961147,0.019485903814262025,0.004205164652925847,0.011490168206586117,0.010660980810234541,0.017116796967543237,0.012319355602937692,0.002724472873726605,0.02760009476427387,0.019367448471926084,0.003139066571902393,0.011608623548922056,0.006751954513148543,0.04779673063255153,0.03370054489457475,0.023809523809523808,5.922767116796968e-05,0.03251599147121535,0.028725420516465292,0.0037313432835820895,0.009476427386875147,0.004323619995261786,0.014214641080312722,0.002428334517886757,0.006455816157308694,0.03210139777303957,0.02161809997630893,0.014273868751480692,0.023809523809523808,0.005922767116796968,0.009594882729211088,0.007640369580668088,0.003316749585406302,0.006515043828476664,0.01095711916607439,0.007699597251836058,0.011490168206586117,0.010601753139066573,0.017057569296375266,0.017294479981047144,0.002428334517886757,0.0037313432835820895,0.002724472873726605,0.015280739161336177,0.012437810945273632,0.0041459369817578775,0.01628760957119166
FC1,0.004399984957316385,0.004700838629611522,3.760670903689218e-05,0.01737429957504419,0.006769207626640593,0.004512805084427062,0.08653303749388891,0.012034146891805498,0.006355533827234779,0.03535030649467865,0.009965777894776429,0.014215336015945245,0.019217028317851905,0.01534353728705201,0.013237561580986048,0.0039487044488736795,0.00740852168026776,0.0034598172313940806,0.005678613064570719,0.01207175360084239,0.01658455868526945,0.001278628107254334,0.008837576623669663,0.013839268925576322,0.004249558121168817,0.004776052047685307,3.760670903689218e-05,0.00022564025422135308,0.004700838629611522,0.009100823586927908,0.0,0.05750065811740815,0.018239253882892707,0.018352074010003383,0.04693317287804144,0.028731525704185627,0.036779361438080554,0.0005264939265164905,0.017111052611785943,0.016923019066601482,0.007145274717009514,0.009702530931518183,0.007746982061599789,0.013876875634613215,0.016283705012974315,0.011958933473731713,0.012034146891805498,0.0003760670903689218,0.006505960663382347,0.0034222105223571885,0.0009401677259223046,0.008837576623669663,0.02497085480049641,0.022112744913692604,0.039938324997179496,0.053514346959497576,0.028505885449964272,0.039637471324884356,0.057538264826445036,0.006844421044714377,0.04076567259599113,0.0
C3,0.0191097327373894,0.024263431542461005,0.023305664507890175,0.02430903949648819,0.023533704278026087,0.01131077259874122,0.014548937334671167,0.07653014685761196,0.022119857703183435,0.008528687403083098,0.03689683480799051,0.02690869287603758,0.01874486910517194,0.004423971540636687,0.012450971449420778,0.024035391772325092,0.03329380643984311,0.010809085104442215,0.01993067590987868,0.01733102253032929,0.015506704369241996,0.0075709203685122685,0.004013499954392046,0.032381647359299465,0.01641886344978564,0.006978016966158898,0.021025266806531058,0.018151965702818573,0.02321444859983581,0.01322630666788288,0.01714859071422056,0.01422968165648089,0.012177323725257684,0.009668886253762657,0.008026999908784091,0.009577670345708292,0.024035391772325092,0.005290522667153152,0.0015050624828970172,0.006795585150050169,0.0042415397245279575,0.028733011037124875,0.03593906777341969,0.019748244093769955,0.004788835172854146,0.014001641886344979,0.00506248289701724,9.121590805436468e-05,0.01071786919638785,0.006202681747696798,0.006385113563805528,0.0070692328742132625,0.018425613426981666,0.012450971449420778,0.017832710024628294,0.006385113563805528,0.006476329471859893,0.015825960047432273,0.014959408920915808,0.01714859071422056,0.009896926023898567,0.01828878956490012
T7,0.029605263157894735,0.024137624466571837,0.02284850640113798,0.016402916073968706,0.02898293029871977,0.01835881934566145,0.0075568990042674256,0.0215149359886202,0.060099573257467995,0.004356330014224751,0.028049431009957326,0.004667496443812234,0.02284850640113798,4.4452347083926033e-05,0.0038229018492176386,0.019470128022759603,0.023915362731152204,0.008134779516358463,0.013869132290184922,0.011379800853485065,0.014935988620199146,0.018669985775248935,0.00302275960170697,0.03253911806543385,0.03427275960170697,0.009023826458036984,0.027738264580369845,0.020670341394025606,0.025071123755334282,0.022359530583214795,0.023959815078236132,0.007156827880512091,0.014847083926031294,0.015469416785206259,0.005734352773826458,0.005200924608819346,0.01275782361308677,0.02533783783783784,0.0033339260312944523,0.0017336415362731153,0.025737908961593173,0.039162517780938835,0.027115931721194877,0.028582859174964437,0.007023470839260313,0.008134779516358463,0.0010668563300142249,0.0018225462304409673,0.004356330014224751,0.01871443812233286,0.011735419630156473,0.010268492176386913,0.005200924608819346,0.015647226173541962,0.018669985775248935,0.002933854907539118,0.006401137980085348,0.0009334992887624466,0.013824679943100996,0.028316145092460884,0.009468349928876244,0.020981507823613087
TP9,0.0024154589371980675,0.004947794919744429,0.001986909770920991,0.01223313074645473,0.004441327723235157,0.002298581891849774,0.036387720118435406,0.007207417796478105,0.0038569424964936885,0.06829515349851956,0.00712949976624591,0.018154901044101605,0.011648745519713262,0.026959638460339722,0.022011843540595294,0.0065451145395044414,0.0050646719650927225,0.00802555711391616,0.007947639083683964,0.0072853358267103005,0.012661679912731805,0.01055789309646252,0.01862240922549478,0.0070126227208976155,0.0017531556802244039,0.018856163316191367,0.002298581891849774,0.005649057191834191,0.0024154589371980675,0.0067399096150849306,0.00027271310581268506,0.03864734299516908,0.01367461430575035,0.015739442106903537,0.03817983481377591,0.02956989247311828,0.022128720585943586,0.019635343618513323,0.030271154745208043,0.029141343306841202,0.015583606046439146,0.006077606358111267,0.0050646719650927225,0.012505843852267415,0.0200638927847904,0.02134954028362163,0.012272089761570827,0.0,0.005532180146485897,0.012505843852267415,0.017960105968521115,0.016012155212716223,0.018856163316191367,0.014181081502259623,0.026803802399875332,0.038257752844008105,0.040634252766090076,0.03814087579865981,0.03498519557425588,0.014960261804581581,0.039582359357955434,0.0
