,caudalmiddlefrontal-rh,inferiorparietal-rh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.14516129032258066,0.1532258064516129,0.13709677419354838,0.1532258064516129,0.024193548387096774,0.13709677419354838,0.12903225806451613,0.12096774193548387
inferiorparietal-rh,0.14173228346456693,0.16535433070866143,0.13385826771653545,0.15748031496062992,0.023622047244094488,0.13385826771653545,0.12598425196850394,0.11811023622047244
parstriangularis-rh,0.14754098360655737,0.14754098360655737,0.13934426229508196,0.14754098360655737,0.02459016393442623,0.13934426229508196,0.13114754098360656,0.12295081967213115
precentral-rh,0.14173228346456693,0.16535433070866143,0.13385826771653545,0.15748031496062992,0.023622047244094488,0.13385826771653545,0.12598425196850394,0.11811023622047244
rostralmiddlefrontal-lh,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.0967741935483871,0.12903225806451613,0.12903225806451613,0.12903225806451613
rostralmiddlefrontal-rh,0.14754098360655737,0.14754098360655737,0.13934426229508196,0.14754098360655737,0.02459016393442623,0.13934426229508196,0.13114754098360656,0.12295081967213115
superiortemporal-lh,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.025210084033613446,0.14285714285714285,0.13445378151260504,0.12605042016806722
superiortemporal-rh,0.14035087719298245,0.14035087719298245,0.14035087719298245,0.14035087719298245,0.02631578947368421,0.14035087719298245,0.14035087719298245,0.13157894736842105
