,caudalmiddlefrontal-rh,inferiorparietal-rh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.15337423312883436,0.1656441717791411,0.10429447852760736,0.1165644171779141,0.018404907975460124,0.15337423312883436,0.147239263803681,0.1411042944785276
inferiorparietal-rh,0.14204545454545456,0.1875,0.09659090909090909,0.11363636363636363,0.017045454545454544,0.1590909090909091,0.1534090909090909,0.13068181818181818
parstriangularis-rh,0.13846153846153847,0.13846153846153847,0.19230769230769232,0.13846153846153847,0.023076923076923078,0.13076923076923078,0.12307692307692308,0.11538461538461539
precentral-rh,0.14173228346456693,0.16535433070866143,0.13385826771653545,0.15748031496062992,0.023622047244094488,0.13385826771653545,0.12598425196850394,0.11811023622047244
rostralmiddlefrontal-lh,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.0967741935483871,0.12903225806451613,0.12903225806451613,0.12903225806451613
rostralmiddlefrontal-rh,0.14619883040935672,0.17543859649122806,0.09941520467836257,0.10526315789473684,0.017543859649122806,0.16374269005847952,0.15789473684210525,0.13450292397660818
superiortemporal-lh,0.14285714285714285,0.17261904761904762,0.10119047619047619,0.10119047619047619,0.017857142857142856,0.16666666666666666,0.16071428571428573,0.13690476190476192
superiortemporal-rh,0.14743589743589744,0.16025641025641027,0.10256410256410256,0.10256410256410256,0.019230769230769232,0.16025641025641027,0.16025641025641027,0.14743589743589744
