,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.14285714285714285,0.14285714285714285,0.08791208791208792,0.12087912087912088,0.15384615384615385,0.08791208791208792,0.15384615384615385,0.10989010989010989
inferiorparietal-rh,0.14285714285714285,0.14285714285714285,0.08791208791208792,0.12087912087912088,0.15384615384615385,0.08791208791208792,0.15384615384615385,0.10989010989010989
parsopercularis-lh,0.12857142857142856,0.12857142857142856,0.11428571428571428,0.12857142857142856,0.12857142857142856,0.11428571428571428,0.12857142857142856,0.12857142857142856
parstriangularis-rh,0.1411764705882353,0.1411764705882353,0.09411764705882353,0.12941176470588237,0.1411764705882353,0.09411764705882353,0.1411764705882353,0.11764705882352941
rostralmiddlefrontal-lh,0.13,0.13,0.08,0.11,0.18,0.08,0.19,0.1
rostralmiddlefrontal-rh,0.12857142857142856,0.12857142857142856,0.11428571428571428,0.12857142857142856,0.12857142857142856,0.11428571428571428,0.12857142857142856,0.12857142857142856
superiorparietal-lh,0.12745098039215685,0.12745098039215685,0.0784313725490196,0.10784313725490197,0.17647058823529413,0.0784313725490196,0.20588235294117646,0.09803921568627451
superiortemporal-rh,0.13580246913580246,0.13580246913580246,0.09876543209876543,0.13580246913580246,0.13580246913580246,0.09876543209876543,0.13580246913580246,0.12345679012345678
