,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.32558139534883723,0.023255813953488372,0.09302325581395349,0.0,0.3488372093023256,0.0,0.20930232558139536,0.0
caudalmiddlefrontal-rh,0.04,0.32,0.04,0.0,0.04,0.12,0.3,0.14
parsopercularis-lh,0.19230769230769232,0.038461538461538464,0.38461538461538464,0.0,0.19230769230769232,0.0,0.19230769230769232,0.0
parstriangularis-rh,0.0,0.0,0.0,0.5,0.35714285714285715,0.14285714285714285,0.0,0.0
rostralmiddlefrontal-lh,0.18666666666666668,0.013333333333333334,0.05333333333333334,0.14666666666666667,0.4266666666666667,0.05333333333333334,0.12,0.0
rostralmiddlefrontal-rh,0.0,0.17073170731707318,0.0,0.12195121951219512,0.12195121951219512,0.24390243902439024,0.17073170731707318,0.17073170731707318
superiortemporal-lh,0.13513513513513514,0.20270270270270271,0.05405405405405406,0.0,0.13513513513513514,0.08108108108108109,0.2972972972972973,0.0945945945945946
superiortemporal-rh,0.029411764705882353,0.2647058823529412,0.029411764705882353,0.0,0.029411764705882353,0.17647058823529413,0.2647058823529412,0.20588235294117646
