,Fp1,P3,P8,AF7,CP3,P1,PO3,AF8
Fp1,0.6781609195402298,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.25287356321839083
P3,0.0,0.7352941176470589,0.0,0.0,0.0,0.0,0.0,0.2647058823529412
P8,0.06306306306306306,0.0,0.8738738738738738,0.0,0.0,0.0,0.0,0.06306306306306306
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.1050228310502283,0.1689497716894977,0.0319634703196347,0.0,0.0,0.0,0.0,0.6940639269406392
