,entorhinal-lh,frontalpole-rh,fusiform-lh,parahippocampal-lh,parahippocampal-rh,pericalcarine-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.5099337748344371,0.0,0.0,0.0,0.0,0.0,0.37748344370860926,0.11258278145695365
frontalpole-rh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
fusiform-lh,0.0,0.0,0.5818181818181818,0.05454545454545454,0.0,0.18181818181818182,0.18181818181818182,0.0
parahippocampal-lh,0.0,0.0,0.006622516556291391,0.6291390728476821,0.152317880794702,0.2119205298013245,0.0,0.0
parahippocampal-rh,0.0,0.0,0.0,0.3181818181818182,0.3787878787878788,0.30303030303030304,0.0,0.0
pericalcarine-rh,0.0,0.0,0.05970149253731343,0.23880597014925373,0.16417910447761194,0.5373134328358209,0.0,0.0
temporalpole-lh,0.19776119402985073,0.0,0.04477611940298507,0.0,0.0,0.0,0.667910447761194,0.08955223880597014
temporalpole-rh,0.11242603550295859,0.0,0.0,0.011834319526627219,0.0,0.0,0.15384615384615385,0.7218934911242604
