,bankssts-rh,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh
bankssts-rh,0.5542021924482339,0.010962241169305725,0.0,0.14859926918392205,0.05968331303288672,0.0925700365408039,0.06577344701583435,0.0682095006090134
entorhinal-lh,0.006543075245365322,0.5267175572519084,0.0,0.025081788440567066,0.17011995637949837,0.1723009814612868,0.06543075245365322,0.03380588876772083
frontalpole-lh,0.0,0.0,0.9663366336633663,0.0,0.0,0.0,0.005940594059405941,0.027722772277227723
frontalpole-rh,0.19400352733686066,0.04056437389770723,0.0,0.527336860670194,0.0,0.0,0.021164021164021163,0.21693121693121692
fusiform-lh,0.04064272211720227,0.15689981096408318,0.0,0.0,0.45841209829867674,0.2882797731568998,0.055765595463137994,0.0
parahippocampal-lh,0.06099656357388316,0.15292096219931273,0.0,0.0,0.26288659793814434,0.4536082474226804,0.05756013745704467,0.012027491408934709
parahippocampal-rh,0.06578947368421052,0.06469298245614036,0.005482456140350877,0.010964912280701754,0.06030701754385965,0.07017543859649122,0.6425438596491229,0.0800438596491228
rostralanteriorcingulate-lh,0.06097560975609756,0.03048780487804878,0.02195121951219512,0.14146341463414633,0.0,0.012195121951219513,0.08780487804878048,0.6451219512195122
