,entorhinal-lh,fusiform-lh,lateraloccipital-lh,middletemporal-lh,parahippocampal-lh,parahippocampal-rh,pericalcarine-lh,temporalpole-lh
entorhinal-lh,0.5737704918032787,0.03044496487119438,0.05269320843091335,0.08782201405152225,0.04800936768149883,0.040983606557377046,0.04332552693208431,0.12295081967213115
fusiform-lh,0.036637931034482756,0.4978448275862069,0.0,0.03556034482758621,0.32004310344827586,0.0625,0.008620689655172414,0.03879310344827586
lateraloccipital-lh,0.06099290780141844,0.0,0.5787234042553191,0.0,0.0,0.05815602836879433,0.300709219858156,0.0014184397163120568
middletemporal-lh,0.07654320987654321,0.04814814814814815,0.0,0.6654320987654321,0.0049382716049382715,0.04938271604938271,0.003703703703703704,0.15185185185185185
parahippocampal-lh,0.047388781431334626,0.28239845261121854,0.0,0.0038684719535783366,0.5251450676982592,0.07640232108317214,0.0,0.06479690522243714
parahippocampal-rh,0.041357370095440084,0.06468716861081654,0.04772004241781548,0.03923647932131495,0.08377518557794274,0.5715800636267232,0.06362672322375397,0.088016967126193
pericalcarine-lh,0.046341463414634146,0.012195121951219513,0.275609756097561,0.0012195121951219512,0.0,0.07560975609756097,0.5707317073170731,0.018292682926829267
temporalpole-lh,0.10749185667752444,0.04560260586319218,0.003257328990228013,0.1444082519001086,0.07057546145494029,0.08686210640608034,0.018458197611292075,0.5233441910966341
