,entorhinal-lh,frontalpole-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.63125,0.015,0.0125,0.03625,0.1125,0.09125,0.10125,0.0
frontalpole-rh,0.010395010395010396,0.48232848232848236,0.2286902286902287,0.029106029106029108,0.08835758835758836,0.12474012474012475,0.036382536382536385,0.0
medialorbitofrontal-rh,0.009768009768009768,0.2661782661782662,0.3992673992673993,0.04884004884004884,0.09523809523809523,0.054945054945054944,0.11843711843711843,0.007326007326007326
parahippocampal-rh,0.04538087520259319,0.05834683954619125,0.07455429497568881,0.7520259319286872,0.03403565640194489,0.008103727714748784,0.004862236628849271,0.022690437601296597
rostralanteriorcingulate-lh,0.08318098720292505,0.06489945155393052,0.06307129798903108,0.019195612431444242,0.45521023765996343,0.22212065813528337,0.0923217550274223,0.0
rostralanteriorcingulate-rh,0.07561235356762513,0.1235356762513312,0.043663471778487756,0.005324813631522897,0.26198083067092653,0.3972310969116081,0.0926517571884984,0.0
temporalpole-lh,0.08383838383838384,0.029292929292929294,0.1,0.00404040404040404,0.09797979797979799,0.08686868686868687,0.597979797979798,0.0
temporalpole-rh,0.0,0.0,0.014285714285714285,0.025,0.0,0.0,0.0,0.9607142857142857
