,frontalpole-rh,fusiform-lh,insula-rh,isthmuscingulate-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.2932330827067669,0.0,0.04048582995951417,0.0803932909196067,0.23250433776749566,0.0,0.15731636784268363,0.19606709080393292
fusiform-lh,0.0,0.6058732612055642,0.03245749613601236,0.07264296754250386,0.0,0.2890262751159196,0.0,0.0
insula-rh,0.06719367588932806,0.018774703557312252,0.5,0.06225296442687747,0.024703557312252964,0.18280632411067194,0.07312252964426877,0.07114624505928854
isthmuscingulate-rh,0.11769759450171821,0.040378006872852236,0.05584192439862543,0.3539518900343643,0.08934707903780069,0.1134020618556701,0.11082474226804123,0.11855670103092783
medialorbitofrontal-rh,0.22954545454545455,0.0,0.01534090909090909,0.060227272727272727,0.3835227272727273,0.0,0.11022727272727273,0.20113636363636364
parahippocampal-rh,0.0,0.18405511811023623,0.17618110236220472,0.12992125984251968,0.0,0.5098425196850394,0.0,0.0
rostralanteriorcingulate-lh,0.22186234817813766,0.0,0.06315789473684211,0.10607287449392712,0.15546558704453442,0.0,0.291497975708502,0.16194331983805668
rostralanteriorcingulate-rh,0.2008443908323281,0.0,0.04463208685162847,0.08202653799758745,0.2074788902291918,0.0,0.11821471652593486,0.3468033775633293
