,frontalpole-rh,fusiform-rh,isthmuscingulate-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-rh,0.27547169811320754,0.09218328840970351,0.07708894878706199,0.1320754716981132,0.05444743935309973,0.20269541778975741,0.10242587601078167,0.06361185983827493
fusiform-rh,0.09241452991452992,0.2297008547008547,0.1452991452991453,0.1111111111111111,0.1907051282051282,0.12606837606837606,0.0860042735042735,0.018696581196581196
isthmuscingulate-rh,0.0773277222514466,0.14255654918463967,0.2577590741714887,0.14360862703840085,0.15938979484481852,0.1262493424513414,0.09310889005786428,0.0
medialorbitofrontal-rh,0.12375745526838966,0.10139165009940358,0.13369781312127235,0.2932405566600398,0.10139165009940358,0.15854870775347912,0.08797216699801193,0.0
parahippocampal-rh,0.05747126436781609,0.19649698960043788,0.16694033935413247,0.11384783798576902,0.2627257799671593,0.11603721948549535,0.08648056923918993,0.0
rostralanteriorcingulate-lh,0.14926558157999206,0.09368797141722907,0.09527590313616514,0.12663755458515283,0.08217546645494243,0.26796347757046446,0.11314013497419612,0.07185391028185788
rostralanteriorcingulate-rh,0.1218274111675127,0.1034263959390863,0.11230964467005077,0.11230964467005077,0.09771573604060914,0.18083756345177665,0.19098984771573604,0.08058375634517767
temporalpole-rh,0.10951008645533142,0.03362151777137368,0.0,0.0,0.0,0.17195004803073968,0.12199807877041306,0.5629202689721422
