,frontalpole-rh,fusiform-lh,insula-rh,isthmuscingulate-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.2401883830455259,0.0,0.10989010989010989,0.12401883830455258,0.14599686028257458,0.0,0.2087912087912088,0.17111459968602827
fusiform-lh,0.0,0.6440677966101694,0.3559322033898305,0.0,0.0,0.0,0.0,0.0
insula-rh,0.12386156648451731,0.03460837887067395,0.41530054644808745,0.03460837887067395,0.04553734061930783,0.12750455373406194,0.08743169398907104,0.13114754098360656
isthmuscingulate-rh,0.1994949494949495,0.0,0.05303030303030303,0.19696969696969696,0.1994949494949495,0.0,0.1994949494949495,0.15151515151515152
medialorbitofrontal-rh,0.20666666666666667,0.0,0.06,0.17555555555555555,0.20444444444444446,0.0,0.20666666666666667,0.14666666666666667
parahippocampal-rh,0.0,0.0,0.4857142857142857,0.0,0.0,0.5142857142857142,0.0,0.0
rostralanteriorcingulate-lh,0.23183391003460208,0.0,0.08650519031141868,0.13667820069204153,0.16089965397923875,0.0,0.2301038062283737,0.15397923875432526
rostralanteriorcingulate-rh,0.21357285429141717,0.0,0.14770459081836326,0.1157684630738523,0.1277445109780439,0.0,0.17365269461077845,0.2215568862275449
