,frontalpole-rh,fusiform-lh,insula-rh,isthmuscingulate-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.2752902155887231,0.0,0.0,0.09950248756218906,0.22056384742951907,0.0,0.20729684908789386,0.19734660033167495
fusiform-lh,0.0,0.5079365079365079,0.0,0.0,0.0,0.49206349206349204,0.0,0.0
insula-rh,0.0,0.0,0.5069444444444444,0.0,0.0,0.4930555555555556,0.0,0.0
isthmuscingulate-rh,0.2013888888888889,0.0,0.0,0.2673611111111111,0.08680555555555555,0.0,0.1736111111111111,0.2708333333333333
medialorbitofrontal-rh,0.265748031496063,0.0,0.0,0.0531496062992126,0.31299212598425197,0.0,0.19881889763779528,0.16929133858267717
parahippocampal-rh,0.0,0.2006269592476489,0.21630094043887146,0.0,0.0,0.5830721003134797,0.0,0.0
rostralanteriorcingulate-lh,0.2446183953033268,0.0,0.0,0.10176125244618395,0.19373776908023482,0.0,0.24266144814090018,0.2172211350293542
rostralanteriorcingulate-rh,0.22117202268431002,0.0,0.0,0.14744801512287334,0.15879017013232513,0.0,0.2060491493383743,0.2665406427221172
