,frontalpole-rh,insula-rh,isthmuscingulate-rh,medialorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-rh,0.647964796479648,0.0,0.0,0.0517051705170517,0.0,0.07150715071507151,0.22882288228822883,0.0
insula-rh,0.0,0.6415094339622641,0.0,0.21855345911949686,0.055031446540880505,0.0,0.0,0.08490566037735849
isthmuscingulate-rh,0.0,0.0,0.48299319727891155,0.0,0.32108843537414966,0.19591836734693877,0.0,0.0
medialorbitofrontal-lh,0.05374077976817703,0.14436248682824027,0.0,0.5900948366701791,0.0368809272918862,0.09905163329820864,0.0737618545837724,0.002107481559536354
parahippocampal-rh,0.0,0.04079254079254079,0.2738927738927739,0.04079254079254079,0.4836829836829837,0.16083916083916083,0.0,0.0
rostralanteriorcingulate-lh,0.06706706706706707,0.0,0.14214214214214213,0.0940940940940941,0.13413413413413414,0.46046046046046046,0.1021021021021021,0.0
rostralanteriorcingulate-rh,0.2391559202813599,0.0,0.0,0.07971864009378664,0.0,0.11488862837045721,0.5662368112543963,0.0
temporalpole-rh,0.0,0.11068702290076336,0.0,0.007633587786259542,0.0,0.0,0.0,0.8816793893129771
