,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,caudalmiddlefrontal-rh,fusiform-lh,insula-rh,paracentral-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.13101476893758932,0.1291090995712244,0.12958551691281564,0.13053835159599808,0.13101476893758932,0.1333968556455455,0.10624106717484516,0.10909957122439257
caudalanteriorcingulate-rh,0.13013059701492538,0.13292910447761194,0.1333955223880597,0.12826492537313433,0.12639925373134328,0.1333955223880597,0.10634328358208955,0.10914179104477612
caudalmiddlefrontal-rh,0.12701334560515418,0.13023469857340084,0.1412793373216751,0.12701334560515418,0.12471237919926369,0.13989875747814082,0.10354348826507133,0.1063046479521399
fusiform-lh,0.12962962962962962,0.12914230019493178,0.13060428849902533,0.1364522417153996,0.1310916179337232,0.13060428849902533,0.10477582846003898,0.10769980506822611
insula-rh,0.12975951903807614,0.12775551102204408,0.1282565130260521,0.13376753507014028,0.13677354709418837,0.13326653306613226,0.10370741482965933,0.10671342685370741
paracentral-rh,0.1269540502131691,0.12790146849834202,0.13548081477972526,0.12932259592610137,0.13121743249644718,0.14163903363334912,0.10232117479867361,0.10516342965419233
rostralanteriorcingulate-lh,0.12281603288797534,0.12538540596094552,0.12332990750256938,0.11870503597122302,0.11459403905447071,0.11921891058581706,0.13771839671120248,0.13823227132579652
rostralanteriorcingulate-rh,0.12367491166077739,0.12619888944977284,0.12417970721857648,0.11963654719838465,0.11559818273599193,0.12014134275618374,0.1337708228167592,0.13679959616355375
