,entorhinal-lh,frontalpole-lh,frontalpole-rh,insula-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
entorhinal-lh,0.7615979381443299,0.0,0.0,0.06056701030927835,0.003865979381443299,0.07087628865979381,0.06829896907216494,0.03479381443298969
frontalpole-lh,0.0,0.5610810810810811,0.10594594594594595,0.023783783783783784,0.03891891891891892,0.15243243243243243,0.11783783783783784,0.0
frontalpole-rh,0.0,0.10239651416122005,0.4095860566448802,0.05773420479302832,0.05991285403050109,0.14923747276688454,0.14705882352941177,0.07407407407407407
insula-rh,0.05536723163841808,0.024858757062146894,0.0576271186440678,0.5830508474576271,0.0576271186440678,0.05423728813559322,0.11864406779661017,0.04858757062146893
parahippocampal-rh,0.0014749262536873156,0.05309734513274336,0.084070796460177,0.08112094395280237,0.6769911504424779,0.0855457227138643,0.017699115044247787,0.0
rostralanteriorcingulate-lh,0.049663299663299666,0.12289562289562289,0.11952861952861953,0.04377104377104377,0.047979797979797977,0.4057239057239057,0.15572390572390574,0.054713804713804715
rostralanteriorcingulate-rh,0.05312208760484623,0.09040074557315937,0.12208760484622554,0.09878844361602983,0.007455731593662628,0.16123019571295433,0.4482758620689655,0.01863932898415657
temporalpole-lh,0.0458970792767733,0.0,0.09457579972183588,0.061196105702364396,0.0,0.09874826147426982,0.030598052851182198,0.6689847009735744
