,bankssts-lh,caudalmiddlefrontal-rh,fusiform-lh,inferiorparietal-lh,lateraloccipital-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
bankssts-lh,0.4074074074074074,0.0,0.0,0.17901234567901234,0.25308641975308643,0.0,0.0,0.16049382716049382
caudalmiddlefrontal-rh,0.0,0.4702258726899384,0.018480492813141684,0.0,0.0,0.23203285420944558,0.21971252566735114,0.059548254620123205
fusiform-lh,0.0,0.08035714285714286,0.5089285714285714,0.19642857142857142,0.16964285714285715,0.0,0.0,0.044642857142857144
inferiorparietal-lh,0.18435754189944134,0.0,0.1005586592178771,0.2905027932960894,0.29608938547486036,0.0,0.0,0.12849162011173185
lateraloccipital-lh,0.22613065326633167,0.0,0.07537688442211055,0.24623115577889448,0.3065326633165829,0.0,0.0,0.1457286432160804
rostralanteriorcingulate-lh,0.0,0.2713347921225383,0.0,0.0,0.0,0.3238512035010941,0.2844638949671772,0.12035010940919037
rostralanteriorcingulate-rh,0.0,0.2764423076923077,0.0,0.0,0.0,0.3004807692307692,0.30528846153846156,0.11778846153846154
temporalpole-rh,0.07,0.09,0.0075,0.0525,0.0675,0.155,0.14,0.4175
