,bankssts-lh,caudalmiddlefrontal-rh,fusiform-lh,inferiorparietal-lh,lateraloccipital-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
bankssts-lh,0.2727272727272727,0.045029736618521665,0.16567544604927784,0.23279524214103653,0.2259983007646559,0.0,0.0008496176720475786,0.05692438402718777
caudalmiddlefrontal-rh,0.03446033810143043,0.33940182054616386,0.033810143042912875,0.033810143042912875,0.03446033810143043,0.2093628088426528,0.20871261378413525,0.10598179453836151
fusiform-lh,0.20658682634730538,0.05588822355289421,0.2894211576846307,0.23353293413173654,0.18562874251497005,0.0,0.0,0.028942115768463075
inferiorparietal-lh,0.23333333333333334,0.04416666666666667,0.18166666666666667,0.255,0.22916666666666666,0.0,0.0025,0.05416666666666667
lateraloccipital-lh,0.2179379715004191,0.04358759430008382,0.14249790444258173,0.2162615255658005,0.26823134953897737,0.0075440067057837385,0.010058675607711651,0.09388097233864208
rostralanteriorcingulate-lh,0.0,0.22440944881889763,0.0,0.0,0.004593175853018373,0.30971128608923887,0.2959317585301837,0.16535433070866143
rostralanteriorcingulate-rh,0.0,0.22060766182298547,0.0,0.0006605019815059445,0.0066050198150594455,0.29326287978863935,0.309114927344782,0.16974900924702774
temporalpole-rh,0.04051316677920324,0.12018906144496962,0.014179608372721135,0.03713706954760297,0.0661715057393653,0.1836596893990547,0.18703578663065495,0.35111411208642807
