,frontalpole-rh,inferiortemporal-rh,insula-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-rh,0.5852417302798982,0.007633587786259542,0.021628498727735368,0.0,0.0,0.14249363867684478,0.23918575063613232,0.003816793893129771
inferiortemporal-rh,0.003755868544600939,0.460093896713615,0.18215962441314554,0.03568075117370892,0.27605633802816903,0.0,0.0,0.04225352112676056
insula-rh,0.019404915912031046,0.24579560155239327,0.5148771021992238,0.09314359637774904,0.09702457956015524,0.0,0.0,0.029754204398447608
parahippocampal-lh,0.0,0.055636896046852125,0.09663250366032211,0.787701317715959,0.010248901903367497,0.0,0.0,0.04978038067349927
parahippocampal-rh,0.0,0.31653888280394304,0.08652792990142388,0.00547645125958379,0.5585980284775466,0.0,0.0,0.03285870755750274
rostralanteriorcingulate-lh,0.13316892725030827,0.0,0.0,0.0,0.0,0.5351418002466092,0.3008631319358816,0.030826140567200986
rostralanteriorcingulate-rh,0.20578034682080926,0.0,0.0,0.0,0.0,0.29364161849710985,0.48554913294797686,0.015028901734104046
temporalpole-rh,0.001326259946949602,0.054376657824933686,0.027851458885941646,0.05305039787798409,0.034482758620689655,0.029177718832891247,0.017241379310344827,0.7824933687002652
