,bankssts-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh
bankssts-rh,0.7943060498220641,0.0,0.20569395017793593,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.27684964200477324,0.05932492328673713,0.1510398908966928,0.14285714285714285,0.0,0.16263211728605523,0.2072962836685987
frontalpole-rh,0.14465725806451613,0.08669354838709678,0.3382056451612903,0.07308467741935484,0.15120967741935484,0.05997983870967742,0.07308467741935484,0.07308467741935484
medialorbitofrontal-lh,0.0,0.16469282013323464,0.0536639526276832,0.2783123612139156,0.14766839378238342,0.05181347150259067,0.13360473723168023,0.1702442635085122
medialorbitofrontal-rh,0.0,0.15539783339559207,0.11206574523720583,0.14755323122898767,0.24579753455360479,0.048188270451998506,0.14680612626073963,0.1441912588718715
rostralanteriorcingulate-lh,0.0,0.0,0.10483870967741936,0.12365591397849462,0.11559139784946236,0.6559139784946236,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.2073330423395897,0.06329113924050633,0.15670013094718463,0.1724137931034483,0.0,0.20689655172413793,0.19336534264513314
rostralmiddlefrontal-lh,0.0,0.21763869132290184,0.051564722617354196,0.1642958748221906,0.1386913229018492,0.0,0.15825035561877668,0.26955903271692744
