,caudalanteriorcingulate-lh,frontalpole-rh,insula-rh,lateraloccipital-rh,lateralorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh
caudalanteriorcingulate-lh,0.6284083703233989,0.08433734939759036,0.039315155358275206,0.024096385542168676,0.04311984781230184,0.05833861762840837,0.0,0.1223842739378567
frontalpole-rh,0.03154034229828851,0.23765281173594133,0.14180929095354522,0.13251833740831295,0.14449877750611248,0.11344743276283618,0.163080684596577,0.035452322738386305
insula-rh,0.013039568345323741,0.13129496402877697,0.19536870503597123,0.11668165467625899,0.17625899280575538,0.1452338129496403,0.14883093525179855,0.07329136690647482
lateraloccipital-rh,0.009176650522559266,0.13815957175630894,0.1322967117002294,0.22839663522814171,0.14223808309966862,0.13306143257710937,0.1552383380066276,0.06143257710935508
lateralorbitofrontal-rh,0.014134275618374558,0.13140459363957596,0.17292402826855124,0.12234982332155477,0.1877208480565371,0.1517226148409894,0.14620141342756185,0.07354240282685512
rostralanteriorcingulate-lh,0.021912350597609563,0.11703187250996015,0.16235059760956175,0.1299800796812749,0.17181274900398405,0.17679282868525897,0.13122509960159362,0.08889442231075698
rostralanteriorcingulate-rh,0.0,0.157146243185589,0.15596112822943825,0.14339890969424035,0.15596112822943825,0.1234889784309078,0.21071343920360275,0.0533301730267836
rostralmiddlefrontal-lh,0.07747892412685668,0.059012444801284626,0.13287836210357287,0.0967482938578884,0.13528703331995182,0.14492171818546767,0.09072661581694098,0.2629466077880369
