,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh
frontalpole-lh,0.3118724158298878,0.10159480212640283,0.006497341996455995,0.09657412876550502,0.08919078558771412,0.09332545776727702,0.14766686355581807,0.15327820437093917
frontalpole-rh,0.10412871888281724,0.28233151183970856,0.003946569520340012,0.23649058894960534,0.1344869459623558,0.1885245901639344,0.05009107468123861,0.0
isthmuscingulate-rh,0.03488372093023256,0.02180232558139535,0.7761627906976745,0.10755813953488372,0.0,0.0,0.0,0.059593023255813955
medialorbitofrontal-lh,0.09550396708786366,0.2271525124889803,0.021157801939465176,0.2750514252130473,0.1507493388186894,0.18189832500734646,0.0484866294446077,0.0
medialorbitofrontal-rh,0.10736307580703663,0.15850562205295612,0.0,0.1838955386289445,0.27130939426913314,0.14000725426187885,0.09938338774029742,0.039535727239753356
rostralanteriorcingulate-lh,0.11227060093558834,0.22202231018351926,0.0,0.22346167686218063,0.14033825116948542,0.233177401943145,0.0593738754947823,0.009355883411299028
rostralanteriorcingulate-rh,0.20285132382892057,0.06720977596741344,0.0,0.06720977596741344,0.11160896130346232,0.06720977596741344,0.3433808553971487,0.14052953156822812
rostralmiddlefrontal-lh,0.2502383222116301,0.0,0.019542421353670163,0.0,0.051954242135367014,0.012392755004766444,0.165395614871306,0.5004766444232602
