,caudalanteriorcingulate-lh,frontalpole-rh,insula-rh,lateraloccipital-rh,lateralorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh
caudalanteriorcingulate-lh,0.3574468085106383,0.0,0.08794326241134752,0.05390070921985816,0.09645390070921986,0.13049645390070921,0.0,0.27375886524822696
frontalpole-rh,0.0,0.1755838013597399,0.16553355010345847,0.13331362695832102,0.17469701448418565,0.13715637008572273,0.1708542713567839,0.04286136565178835
insula-rh,0.013435255964790364,0.1301829974519342,0.18253416724577254,0.11674774148714386,0.18160759786889044,0.1496409543664582,0.15033588139911977,0.07551540421589066
lateraloccipital-rh,0.010788133053640995,0.13575067425831586,0.1516332034761762,0.17350913994605932,0.16721606233143543,0.15642792927779442,0.13814803715912496,0.0665268204974528
lateralorbitofrontal-rh,0.014134275618374558,0.13140459363957596,0.17292402826855124,0.12234982332155477,0.1877208480565371,0.1517226148409894,0.14620141342756185,0.07354240282685512
rostralanteriorcingulate-lh,0.021912350597609563,0.11703187250996015,0.16235059760956175,0.1299800796812749,0.17181274900398405,0.17679282868525897,0.13122509960159362,0.08889442231075698
rostralanteriorcingulate-rh,0.0,0.1518186610437533,0.1705324196099104,0.12098049551924091,0.17343173431734318,0.13732208750658936,0.1937269372693727,0.0521876647337902
rostralmiddlefrontal-lh,0.08468626590609916,0.06450197455024133,0.14523913997367266,0.09828872312417727,0.14787187362878457,0.1584028082492321,0.08819657744624836,0.21281263712154452
