,Fp1,F7,FT9,CP5,TP10,F8,AF7,AF8
Fp1,0.3325842696629214,0.0,0.0,0.0,0.0,0.3325842696629214,0.0,0.3348314606741573
F7,0.0,0.32954545454545453,0.3352272727272727,0.0,0.0,0.0,0.3352272727272727,0.0
FT9,0.0,0.08093278463648834,0.45816186556927296,0.0,0.0,0.0,0.4609053497942387,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.20709219858156028,0.0,0.0,0.0,0.0,0.5049645390070922,0.0,0.28794326241134754
AF7,0.0,0.05678537054860443,0.3233878729547642,0.0,0.0,0.0,0.6198267564966313,0.0
AF8,0.25383304940374785,0.0,0.0,0.0,0.0,0.3492333901192504,0.0,0.3969335604770017
