,Fp1,F7,FT9,CP5,TP10,F8,AF7,AF8
Fp1,0.6474576271186441,0.0,0.0,0.0,0.0,0.0,0.0,0.3525423728813559
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.5024154589371981,0.0,0.0,0.0,0.0,0.0,0.0,0.4975845410628019
