,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,lingual-lh,medialorbitofrontal-lh,parahippocampal-lh,temporalpole-lh
entorhinal-lh,0.21212121212121213,0.0,0.0,0.13636363636363635,0.18181818181818182,0.24242424242424243,0.19696969696969696,0.030303030303030304
frontalpole-lh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
fusiform-lh,0.11764705882352941,0.0,0.0,0.2549019607843137,0.2647058823529412,0.11764705882352941,0.24509803921568626,0.0
lingual-lh,0.13725490196078433,0.0,0.0,0.20588235294117646,0.24509803921568626,0.13725490196078433,0.27450980392156865,0.0
medialorbitofrontal-lh,0.19117647058823528,0.0,0.0,0.11764705882352941,0.16176470588235295,0.27941176470588236,0.19117647058823528,0.058823529411764705
parahippocampal-lh,0.15306122448979592,0.0,0.0,0.19387755102040816,0.23469387755102042,0.15306122448979592,0.2653061224489796,0.0
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.8888888888888888
