,frontalpole-rh,fusiform-lh,lingual-lh,parahippocampal-lh,parsorbitalis-rh,rostralanteriorcingulate-lh,temporalpole-lh,transversetemporal-lh
frontalpole-rh,0.7769230769230769,0.0,0.0,0.0,0.08461538461538462,0.07692307692307693,0.06153846153846154,0.0
fusiform-lh,0.0,0.7647058823529411,0.13445378151260504,0.058823529411764705,0.0,0.025210084033613446,0.0,0.01680672268907563
lingual-lh,0.0,0.06289308176100629,0.4716981132075472,0.27672955974842767,0.0,0.05660377358490566,0.0,0.1320754716981132
parahippocampal-lh,0.0,0.043243243243243246,0.16756756756756758,0.4918918918918919,0.0,0.03783783783783784,0.0972972972972973,0.16216216216216217
parsorbitalis-rh,0.058333333333333334,0.0,0.0,0.0,0.7083333333333334,0.15833333333333333,0.075,0.0
rostralanteriorcingulate-lh,0.08379888268156424,0.00558659217877095,0.07262569832402235,0.01675977653631285,0.0782122905027933,0.6424581005586593,0.0782122905027933,0.0223463687150838
temporalpole-lh,0.01639344262295082,0.0,0.0,0.11475409836065574,0.12295081967213115,0.16393442622950818,0.5819672131147541,0.0
transversetemporal-lh,0.0,0.0,0.14606741573033707,0.33707865168539325,0.0,0.0449438202247191,0.0,0.47191011235955055
