,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,lingual-lh,medialorbitofrontal-lh,parahippocampal-lh,temporalpole-lh
entorhinal-lh,0.5190839694656488,0.007633587786259542,0.0,0.06870229007633588,0.15267175572519084,0.12213740458015267,0.11450381679389313,0.015267175572519083
frontalpole-lh,0.0,0.608,0.256,0.0,0.0,0.112,0.0,0.024
frontalpole-rh,0.0,0.16964285714285715,0.8303571428571429,0.0,0.0,0.0,0.0,0.0
fusiform-lh,0.08152173913043478,0.0,0.0,0.4076086956521739,0.19021739130434784,0.09239130434782608,0.17391304347826086,0.05434782608695652
lingual-lh,0.0867579908675799,0.0,0.0,0.1324200913242009,0.3561643835616438,0.0776255707762557,0.319634703196347,0.0273972602739726
medialorbitofrontal-lh,0.057777777777777775,0.09777777777777778,0.0,0.07555555555555556,0.04888888888888889,0.5422222222222223,0.057777777777777775,0.12
parahippocampal-lh,0.07772020725388601,0.0,0.0,0.13989637305699482,0.30569948186528495,0.07772020725388601,0.39378238341968913,0.0051813471502590676
temporalpole-lh,0.0,0.009523809523809525,0.0,0.13333333333333333,0.01904761904761905,0.23809523809523808,0.0,0.6
