,frontalpole-rh,insula-rh,isthmuscingulate-rh,paracentral-lh,paracentral-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.45788667687595713,0.02450229709035222,0.0,0.0071465033180193975,0.07146503318019398,0.06789178152118427,0.10005104645227157,0.27105666156202146
insula-rh,0.019592476489028215,0.4286833855799373,0.0,0.13479623824451412,0.21434169278996865,0.1304858934169279,0.04663009404388715,0.025470219435736678
isthmuscingulate-rh,0.0,0.0,0.7280701754385965,0.008097165991902834,0.0,0.20917678812415655,0.05465587044534413,0.0
paracentral-lh,0.005719733079122974,0.16777883698760723,0.004766444232602479,0.4742612011439466,0.28789323164918973,0.0219256434699714,0.0,0.03765490943755958
paracentral-rh,0.04745289602233078,0.19434752267969296,0.0,0.21004884856943476,0.37334263782274946,0.045359385903698535,0.022330774598743892,0.10711793440334962
parahippocampal-rh,0.07548209366391184,0.181267217630854,0.1696969696969697,0.024242424242424242,0.06831955922865014,0.4809917355371901,0.0,0.0
rostralanteriorcingulate-lh,0.14096916299559473,0.08737151248164464,0.05800293685756241,0.0,0.04552129221732746,0.0,0.4684287812041116,0.19970631424375918
rostralanteriorcingulate-rh,0.2285342584562012,0.029488291413703384,0.0,0.03512575888985256,0.13660017346053774,0.0,0.1196877710320902,0.4505637467476149
