,frontalpole-rh,insula-rh,isthmuscingulate-rh,paracentral-rh,posteriorcingulate-lh,posteriorcingulate-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.47421203438395415,0.10028653295128939,0.0,0.04154727793696275,0.0066857688634192934,0.033428844317096466,0.16523400191021967,0.17860553963705827
insula-rh,0.05731441048034935,0.2631004366812227,0.048307860262008735,0.17412663755458516,0.07587336244541484,0.07996724890829694,0.17221615720524017,0.12909388646288208
isthmuscingulate-rh,0.0,0.07549557148882328,0.3028258118937157,0.2231126107127794,0.21130324757486293,0.18726275832981865,0.0,0.0
paracentral-rh,0.018629550321199142,0.13704496788008566,0.11284796573875804,0.2937901498929336,0.15460385438972163,0.16980728051391863,0.0702355460385439,0.0430406852248394
posteriorcingulate-lh,0.003306696059520529,0.07770735739873243,0.13970790851474235,0.19950399559107193,0.28051804904932487,0.26508680077156244,0.02149352438688344,0.012675668228162029
posteriorcingulate-rh,0.01711618257261411,0.07702282157676349,0.11670124481327801,0.20617219917012447,0.25103734439834025,0.2899377593360996,0.025155601659751038,0.016856846473029045
rostralanteriorcingulate-lh,0.10361445783132531,0.1894578313253012,0.0,0.09819277108433735,0.02289156626506024,0.0286144578313253,0.30542168674698794,0.25180722891566265
rostralanteriorcingulate-rh,0.12491513917175831,0.16055668703326545,0.0,0.06822810590631365,0.01493550577053632,0.021384928716904276,0.285132382892057,0.32484725050916496
