,frontalpole-rh,insula-rh,isthmuscingulate-rh,paracentral-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.32142857142857145,0.08881987577639752,0.0,0.12360248447204969,0.08322981366459627,0.0,0.1673913043478261,0.21552795031055902
insula-rh,0.09943977591036414,0.2804621848739496,0.004201680672268907,0.21498599439775912,0.15721288515406162,0.0,0.14915966386554622,0.09453781512605042
isthmuscingulate-rh,0.0,0.0055996266915538965,0.35464302379841345,0.06066262249183388,0.2790480634624358,0.3000466635557629,0.0,0.0
paracentral-rh,0.10047967684928048,0.1565261297652108,0.03231507195152739,0.27114365059328455,0.17647058823529413,0.02726584195910124,0.13481444079777835,0.1009845998485231
parahippocampal-lh,0.061182868796736914,0.10310446408338998,0.13596193065941536,0.15930206208928166,0.28030818037616134,0.11987310219805121,0.07749830047586675,0.06276909132109676
parahippocampal-rh,0.0,0.0,0.3011709601873536,0.05152224824355972,0.2477751756440281,0.39953161592505854,0.0,0.0
rostralanteriorcingulate-lh,0.16277659896938465,0.13034252803879964,0.0,0.16126098817823584,0.1024552894816611,0.0,0.2606850560775993,0.18247953925431948
rostralanteriorcingulate-rh,0.22449632235369363,0.08698433002878157,0.0,0.12791813239526703,0.08794371602174608,0.0,0.19443556124080588,0.2782219379597058
