,frontalpole-lh,frontalpole-rh,fusiform-lh,insula-rh,lateralorbitofrontal-rh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.5750497017892644,0.0,0.11630218687872763,0.0,0.0,0.10984095427435388,0.1988071570576541,0.0
frontalpole-rh,0.0,0.32971150243536906,0.0,0.12139378044211314,0.25065567628325214,0.0,0.12439115773698015,0.1738478831022855
fusiform-lh,0.09559434746467166,0.0,0.3312551953449709,0.03283458021612635,0.0,0.3179551122194514,0.22236076475477973,0.0
insula-rh,0.0,0.09682299546142209,0.024508320726172466,0.31376701966717097,0.19878971255673222,0.024205748865355523,0.14190620272314675,0.2
lateralorbitofrontal-rh,0.0,0.18788732394366198,0.0,0.18619718309859154,0.2830985915492958,0.0,0.13295774647887323,0.20985915492957746
parahippocampal-lh,0.08796108633968383,0.0,0.3084718281313336,0.03161734900689096,0.0,0.36035670855289825,0.21159302796919335,0.0
rostralanteriorcingulate-lh,0.0902461257976299,0.07474931631722881,0.12283500455788514,0.1068824065633546,0.10711030082041932,0.11987237921604375,0.2684594348222425,0.10984503190519598
rostralanteriorcingulate-rh,0.0,0.1429909459881361,0.0,0.20761785825788323,0.2307211988760537,0.0,0.15048392132375898,0.26818607555416796
