,inferiorparietal-rh,parsopercularis-lh,postcentral-rh,rostralmiddlefrontal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.4666666666666667,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0
parsopercularis-lh,0.0,0.7647058823529411,0.0,0.0,0.0,0.0,0.23529411764705882,0.0
postcentral-rh,0.0,0.0,0.34782608695652173,0.0,0.0,0.2608695652173913,0.0,0.391304347826087
rostralmiddlefrontal-lh,0.0,0.0,0.0,0.34375,0.375,0.0,0.1875,0.09375
superiortemporal-lh,0.0,0.0,0.0,0.30952380952380953,0.40476190476190477,0.0,0.19047619047619047,0.09523809523809523
superiortemporal-rh,0.27419354838709675,0.0,0.11290322580645161,0.0,0.0,0.5,0.0,0.11290322580645161
supramarginal-lh,0.0,0.16326530612244897,0.0,0.10204081632653061,0.12244897959183673,0.0,0.6122448979591837,0.0
supramarginal-rh,0.0,0.0,0.1951219512195122,0.12195121951219512,0.14634146341463414,0.12195121951219512,0.0,0.4146341463414634
