,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
inferiorparietal-rh,0.5370370370370371,0.12962962962962962,0.12962962962962962,0.0,0.0,0.0,0.07407407407407407,0.12962962962962962
parsopercularis-lh,0.10606060606060606,0.5,0.12121212121212122,0.0,0.0,0.0,0.07575757575757576,0.19696969696969696
parstriangularis-rh,0.11475409836065574,0.14754098360655737,0.29508196721311475,0.0,0.08196721311475409,0.0,0.2459016393442623,0.11475409836065574
rostralmiddlefrontal-lh,0.0,0.0,0.0,0.5,0.1590909090909091,0.3409090909090909,0.0,0.0
rostralmiddlefrontal-rh,0.0,0.0,0.20588235294117646,0.14705882352941177,0.5,0.0,0.14705882352941177,0.0
superiortemporal-lh,0.0,0.0,0.0,0.41025641025641024,0.0,0.5897435897435898,0.0,0.0
superiortemporal-rh,0.1346153846153846,0.09615384615384616,0.25,0.0,0.057692307692307696,0.0,0.36538461538461536,0.09615384615384616
supramarginal-lh,0.09433962264150944,0.24528301886792453,0.11320754716981132,0.0,0.0,0.0,0.05660377358490566,0.49056603773584906
