,Fz,F4,Fp2,AF7,F1,F6,AF8,AF4
Fz,0.345707656612529,0.16589327146171692,0.15661252900232017,0.154292343387471,0.04408352668213457,0.04408352668213457,0.019721577726218097,0.06960556844547564
F4,0.10633484162895927,0.4079939668174962,0.09502262443438914,0.1033182503770739,0.1229260935143288,0.05957767722473605,0.05429864253393665,0.05052790346907994
Fp2,0.11268781302170283,0.1010016694490818,0.41903171953255425,0.29549248747913187,0.022537562604340568,0.00333889816360601,0.028380634390651086,0.017529215358931552
AF7,0.12363636363636364,0.1190909090909091,0.32,0.4072727272727273,0.0,0.0,0.01090909090909091,0.019090909090909092
F1,0.02481556002682763,0.11602951039570758,0.018779342723004695,0.0,0.29107981220657275,0.20590207914151576,0.15358819584171696,0.1898054996646546
F6,0.02379333786539769,0.05914343983684568,0.004078857919782461,0.0,0.2114208021753909,0.3399048266485384,0.14615907545887152,0.21549966009517335
AF8,0.014975041597337771,0.0632279534109817,0.029118136439267885,0.0074875207986688855,0.20133111480865223,0.18302828618968386,0.3019966722129784,0.19883527454242927
AF4,0.03698722259583053,0.04438466711499664,0.010759919300605245,0.011432414256893073,0.19905850706119704,0.2199058507061197,0.17014122394082046,0.3073301950235373
