,Fz,F4,Fp2,AF7,F1,F6,AF8,AF4
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.8260869565217391,0.0,0.17391304347826086,0.0,0.0,0.0,0.0
Fp2,0.0,0.11764705882352941,0.4117647058823529,0.47058823529411764,0.0,0.0,0.0,0.0
AF7,0.0,0.25,0.2916666666666667,0.4583333333333333,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
