,Fz,F4,Fp2,AF7,F1,F6,AF8,AF4
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.3333333333333333,0.3218390804597701,0.3448275862068966,0.0,0.0,0.0,0.0
Fp2,0.0,0.26595744680851063,0.3617021276595745,0.3723404255319149,0.0,0.0,0.0,0.0
AF7,0.0,0.27,0.35,0.38,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.34782608695652173,0.36231884057971014,0.0,0.2898550724637681
F6,0.0,0.0,0.0,0.0,0.25252525252525254,0.5151515151515151,0.0,0.23232323232323232
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.3283582089552239,0.34328358208955223,0.0,0.3283582089552239
