,Fp1,Fp2,AF7,AF3,FT7,FT8,AF8,AF4
Fp1,0.21739130434782608,0.2608695652173913,0.2608695652173913,0.0,0.2608695652173913,0.0,0.0,0.0
Fp2,0.06097560975609756,0.3902439024390244,0.4024390243902439,0.0,0.14634146341463414,0.0,0.0,0.0
AF7,0.0625,0.375,0.4125,0.0,0.15,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.125,0.275,0.3,0.0,0.3,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.3617021276595745,0.0,0.6382978723404256
