,Fp1,FT9,FC6,F4,Fp2,AF7,AF8,AF4
Fp1,0.26851851851851855,0.1574074074074074,0.0,0.17592592592592593,0.0,0.12037037037037036,0.0,0.2777777777777778
FT9,0.22727272727272727,0.25757575757575757,0.0,0.2727272727272727,0.0,0.0,0.0,0.24242424242424243
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.2125,0.225,0.0,0.325,0.0,0.0125,0.0,0.225
Fp2,0.0,0.0,0.0,0.0,0.5185185185185185,0.07407407407407407,0.4074074074074074,0.0
AF7,0.3,0.02,0.0,0.06,0.0,0.34,0.0,0.28
AF8,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.6923076923076923,0.0
AF4,0.2616822429906542,0.16822429906542055,0.0,0.18691588785046728,0.0,0.11214953271028037,0.0,0.27102803738317754
