,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,pericalcarine-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh
caudalanteriorcingulate-lh,0.14285714285714285,0.125,0.125,0.125,0.125,0.10714285714285714,0.125,0.125
frontalpole-lh,0.14545454545454545,0.12727272727272726,0.12727272727272726,0.12727272727272726,0.12727272727272726,0.09090909090909091,0.12727272727272726,0.12727272727272726
frontalpole-rh,0.14545454545454545,0.12727272727272726,0.12727272727272726,0.12727272727272726,0.12727272727272726,0.09090909090909091,0.12727272727272726,0.12727272727272726
medialorbitofrontal-lh,0.14516129032258066,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.08064516129032258,0.12903225806451613,0.12903225806451613
medialorbitofrontal-rh,0.14545454545454545,0.12727272727272726,0.12727272727272726,0.12727272727272726,0.12727272727272726,0.09090909090909091,0.12727272727272726,0.12727272727272726
pericalcarine-lh,0.13793103448275862,0.10344827586206896,0.10344827586206896,0.10344827586206896,0.10344827586206896,0.2413793103448276,0.10344827586206896,0.10344827586206896
rostralanteriorcingulate-rh,0.14545454545454545,0.12727272727272726,0.12727272727272726,0.12727272727272726,0.12727272727272726,0.09090909090909091,0.12727272727272726,0.12727272727272726
rostralmiddlefrontal-lh,0.14516129032258066,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.08064516129032258,0.12903225806451613,0.12903225806451613
